time (s),pulsewidth (us),force (lb)
15.862,1877,3.04
15.864,1801,1.61
15.866,1704,1.40
15.868,1625,0.19
15.870,1600,1.47
15.872,1639,2.47
15.874,1725,3.04
15.876,1822,4.18
15.878,1888,4.18
15.880,1895,3.83
15.882,1841,2.68
15.884,1748,1.76
15.886,1655,1.04
15.888,1604,0.83
15.890,1614,1.61
15.892,1683,2.83
15.894,1780,3.61
15.896,1865,4.11
15.898,1900,4.11
15.900,1871,3.33
15.902,1791,2.04
15.904,1693,1.61
15.906,1619,0.54
15.908,1602,1.68
15.910,1648,1.90
15.912,1737,2.97
15.914,1832,3.90
15.916,1892,3.75
15.918,1891,3.47
15.920,1830,2.76
15.922,1734,1.40
15.924,1645,1.76
15.926,1601,1.04
15.928,1621,2.11
15.930,1696,2.90
15.932,1794,3.40
15.934,1874,3.97
15.936,1900,3.47
15.938,1862,3.04
15.940,1775,1.76
15.942,1678,1.40
15.944,1612,1.47
15.946,1605,2.04
15.948,1660,2.90
15.950,1754,3.11
15.952,1846,3.90
15.954,1897,3.90
15.956,1884,3.04
15.958,1814,2.47
15.960,1716,1.97
15.962,1633,0.54
15.964,1600,1.68
15.966,1632,2.83
15.968,1714,2.90
15.970,1812,4.33
15.972,1884,3.75
15.974,1897,3.68
15.976,1847,2.04
15.978,1755,1.11
15.980,1661,1.54
15.982,1605,0.83
15.984,1612,1.90
15.986,1678,3.54
15.988,1775,3.18
15.990,1862,4.47
15.992,1900,3.54
15.994,1873,3.33
15.996,1793,1.97
15.998,1695,0.97
16.000,1620,1.18
16.002,1602,1.61
16.004,1647,2.33
16.006,1738,4.18
16.008,1833,3.54
16.010,1893,4.18
16.012,1890,3.11
16.014,1827,1.97
16.016,1731,1.76
16.018,1642,0.47
16.020,1601,0.47
16.022,1624,1.97
16.024,1702,0.54
16.026,1801,2.26
16.028,1877,1.26
16.030,1899,0.97
16.032,1856,1.61
16.034,1767,0.40
16.036,1670,1.40
16.038,1609,1.11
16.040,1608,1.61
16.042,1669,3.75
16.044,1766,4.18
16.046,1855,4.68
16.048,1899,4.83
16.050,1878,2.68
16.052,1801,1.68
16.054,1702,0.83
16.056,1624,0.54
16.058,1601,0.83
16.060,1643,1.68
16.062,1731,2.68
16.064,1828,3.54
16.066,1891,4.75
16.068,1892,4.68
16.070,1832,3.33
16.072,1735,2.33
16.074,1646,0.54
16.076,1601,0.90
16.078,1622,1.83
16.080,1698,2.04
16.082,1798,2.97
16.084,1876,3.25
16.086,1899,2.90
16.088,1857,3.90
16.090,1768,3.04
16.092,1671,1.54
16.094,1609,1.76
16.096,1608,1.11
16.098,1669,2.40
16.100,1766,3.61
16.102,1856,3.75
16.104,1899,3.83
16.106,1877,2.33
16.108,1800,1.40
16.110,1700,1.90
16.112,1623,1.04
16.114,1601,2.40
16.116,1645,2.26
16.118,1734,3.33
16.120,1831,4.11
16.122,1892,4.25
16.124,1891,3.90
16.126,1828,2.18
16.128,1730,0.76
16.130,1642,0.83
16.132,1601,1.04
16.134,1625,2.18
16.136,1705,3.68
16.138,1804,3.18
16.140,1880,4.11
16.142,1898,3.40
16.144,1852,3.33
16.146,1760,1.97
16.148,1664,0.54
16.150,1606,0.76
16.152,1611,1.47
16.154,1678,2.68
16.156,1776,4.97
16.158,1863,3.97
16.160,1900,4.33
16.162,1871,2.83
16.164,1789,2.11
16.166,1689,1.61
16.168,1617,0.26
16.170,1603,0.83
16.172,1654,1.47
16.174,1748,2.68
16.176,1842,4.90
16.178,1896,4.40
16.180,1885,4.18
16.182,1815,2.33
16.184,1716,1.61
16.186,1632,1.61
16.188,1600,1.04
16.190,1635,1.97
16.192,1720,2.33
16.194,1819,3.33
16.196,1887,3.90
16.198,1895,4.18
16.200,1838,3.18
16.202,1742,1.40
16.204,1650,1.04
16.206,1602,0.90
16.208,1620,1.97
16.210,1695,3.04
16.212,1795,3.04
16.214,1875,3.68
16.216,1899,3.54
16.218,1858,3.68
16.220,1768,3.04
16.222,1670,1.33
16.224,1608,1.33
16.226,1609,1.04
16.228,1672,2.68
16.230,1770,3.61
16.232,1859,3.90
16.234,1900,3.47
16.236,1873,2.61
16.238,1792,1.90
16.240,1692,1.61
16.242,1618,1.47
16.244,1603,1.68
16.246,1653,2.47
16.248,1746,3.54
16.250,1842,4.18
16.252,1896,4.47
16.254,1885,3.68
16.256,1814,1.90
16.258,1715,0.83
16.260,1631,1.04
16.262,1600,1.04
16.264,1636,2.26
16.266,1723,3.40
16.268,1822,3.83
16.270,1889,4.04
16.272,1894,4.25
16.274,1834,2.68
16.276,1737,1.47
16.278,1646,0.61
16.280,1601,0.83
16.282,1623,1.18
16.284,1702,1.54
16.286,1802,1.54
16.288,1879,1.33
16.290,1898,1.26
16.292,1851,1.18
16.294,1759,1.11
16.296,1662,1.18
16.298,1605,1.04
16.300,1613,1.40
16.302,1682,2.83
16.304,1782,5.11
16.306,1867,4.54
16.308,1900,4.75
16.310,1865,3.04
16.312,1779,1.47
16.314,1680,0.90
16.316,1612,0.90
16.318,1606,0.76
16.320,1665,2.04
16.322,1762,2.18
16.324,1854,3.47
16.326,1899,5.18
16.328,1877,4.11
16.330,1798,3.54
16.332,1697,1.68
16.334,1620,0.76
16.336,1602,1.18
16.338,1650,2.26
16.340,1743,2.76
16.342,1840,3.33
16.344,1895,3.33
16.346,1886,2.83
16.348,1815,3.83
16.350,1715,2.26
16.352,1631,1.68
16.354,1600,1.61
16.356,1637,1.97
16.358,1725,2.97
16.360,1825,4.25
16.362,1890,3.68
16.364,1892,3.18
16.366,1830,1.76
16.368,1732,1.26
16.370,1642,1.26
16.372,1600,1.40
16.374,1627,1.97
16.376,1709,3.04
16.378,1810,4.33
16.380,1883,4.40
16.382,1897,3.90
16.384,1844,3.40
16.386,1748,0.90
16.388,1654,0.76
16.390,1603,0.69
16.392,1618,1.33
16.394,1694,2.97
16.396,1795,3.68
16.398,1875,4.90
16.400,1899,3.75
16.402,1855,3.40
16.404,1764,1.90
16.406,1666,0.76
16.408,1606,0.19
16.410,1612,1.47
16.412,1680,2.18
16.414,1780,3.83
16.416,1867,4.40
16.418,1900,4.83
16.420,1865,4.33
16.422,1778,2.83
16.424,1678,1.97
16.426,1611,0.97
16.428,1607,0.19
16.430,1668,1.47
16.432,1767,3.11
16.434,1858,3.33
16.436,1900,4.25
16.438,1873,3.75
16.440,1791,2.97
16.442,1690,1.61
16.444,1616,1.97
16.446,1604,2.18
16.448,1658,2.61
16.450,1754,3.04
16.452,1849,3.40
16.454,1898,3.54
16.456,1880,3.18
16.458,1802,2.18
16.460,1701,1.90
16.462,1622,0.40
16.464,1601,1.33
16.466,1649,2.76
16.468,1742,3.33
16.470,1839,4.97
16.472,1896,4.33
16.474,1885,3.33
16.476,1813,2.47
16.478,1712,1.26
16.480,1628,1.11
16.482,1600,1.68
16.484,1641,1.47
16.486,1732,3.47
16.488,1831,4.04
16.490,1893,4.40
16.492,1889,4.33
16.494,1822,2.83
16.496,1722,0.90
16.498,1634,0.40
16.500,1600,0.54
16.502,1634,1.76
16.504,1722,2.97
16.506,1822,3.97
16.508,1890,4.61
16.510,1893,4.04
16.512,1830,3.54
16.514,1731,2.33
16.516,1640,0.54
16.518,1600,0.97
16.520,1629,0.76
16.522,1714,2.26
16.524,1815,4.11
16.526,1886,3.90
16.528,1895,4.47
16.530,1837,3.61
16.532,1739,1.76
16.534,1646,1.97
16.536,1601,1.04
16.538,1625,1.33
16.540,1706,2.61
16.542,1808,2.76
16.544,1883,4.40
16.546,1897,3.68
16.548,1843,3.25
16.550,1746,2.76
16.552,1651,0.76
16.554,1602,1.61
16.556,1621,2.04
16.558,1700,2.11
16.560,1802,3.75
16.562,1880,3.90
16.564,1898,3.83
16.566,1847,3.47
16.568,1752,1.68
16.570,1655,1.54
16.572,1603,0.90
16.574,1618,0.97
16.576,1695,3.54
16.578,1797,3.54
16.580,1877,4.11
16.582,1899,3.83
16.584,1851,2.97
16.586,1757,2.26
16.588,1660,0.90
16.590,1604,0.90
16.592,1616,1.40
16.594,1690,1.61
16.596,1792,4.54
16.598,1875,4.04
16.600,1899,4.33
16.602,1854,3.54
16.604,1761,2.11
16.606,1662,0.90
16.608,1605,0.40
16.610,1614,0.97
16.612,1687,2.47
16.614,1789,2.90
16.616,1873,4.83
16.618,1899,4.68
16.620,1857,4.04
16.622,1764,2.90
16.624,1665,1.33
16.626,1606,0.90
16.628,1613,0.69
16.630,1685,1.47
16.632,1787,2.76
16.634,1871,3.68
16.636,1900,3.68
16.638,1858,4.18
16.640,1766,3.04
16.642,1667,1.83
16.644,1606,1.54
16.646,1613,1.40
16.648,1683,2.68
16.650,1785,3.25
16.652,1871,3.68
16.654,1900,3.75
16.656,1859,2.76
16.658,1767,2.33
16.660,1667,1.61
16.662,1606,0.90
16.664,1612,1.83
16.666,1683,2.18
16.668,1785,4.11
16.670,1870,4.25
16.672,1900,4.11
16.674,1859,3.47
16.676,1767,2.04
16.678,1667,1.04
16.680,1606,1.04
16.682,1613,1.04
16.684,1683,2.11
16.686,1785,3.54
16.688,1871,4.33
16.690,1900,4.25
16.692,1858,3.61
16.694,1766,2.76
16.696,1666,0.97
16.698,1606,0.47
16.700,1613,1.26
16.702,1685,1.54
16.704,1787,3.33
16.706,1872,4.18
16.708,1900,4.68
16.710,1857,4.25
16.712,1764,2.97
16.714,1664,1.76
16.716,1605,0.76
16.718,1614,0.40
16.720,1687,1.97
16.722,1790,2.33
16.724,1873,3.33
16.726,1899,4.04
16.728,1855,3.83
16.730,1761,3.40
16.732,1662,2.11
16.734,1604,1.47
16.736,1616,1.97
16.738,1690,1.47
16.740,1793,3.25
16.742,1876,3.40
16.744,1899,3.18
16.746,1852,2.83
16.748,1757,2.18
16.750,1659,2.04
16.752,1603,1.18
16.754,1618,1.90
16.756,1694,2.90
16.758,1797,3.54
16.760,1878,4.40
16.762,1898,4.04
16.764,1848,3.25
16.766,1752,1.97
16.768,1654,0.69
16.770,1602,0.76
16.772,1620,1.54
16.774,1700,2.04
16.776,1803,3.47
16.778,1881,4.33
16.780,1897,4.47
16.782,1843,4.04
16.784,1746,2.76
16.786,1650,0.97
16.788,1601,0.40
16.790,1624,0.47
16.792,1706,2.26
16.794,1809,3.11
16.796,1884,4.25
16.798,1896,4.47
16.800,1838,4.04
16.802,1738,3.04
16.804,1644,2.04
16.806,1601,1.11
16.808,1628,1.26
16.810,1713,1.47
16.812,1816,2.76
16.814,1888,3.47
16.816,1894,3.40
16.818,1831,3.54
16.820,1730,2.54
16.822,1639,1.76
16.824,1600,2.11
16.826,1633,1.90
16.828,1722,2.83
16.830,1824,3.33
16.832,1891,3.68
16.834,1891,3.61
16.836,1824,2.54
16.838,1721,2.04
16.840,1633,1.40
16.842,1600,0.83
16.844,1639,2.61
16.846,1731,2.54
16.848,1832,4.04
16.850,1894,4.18
16.852,1887,3.97
16.854,1815,3.33
16.856,1711,1.68
16.858,1627,0.54
16.860,1601,0.69
16.862,1646,0.04
16.864,1742,1.18
16.866,1841,1.11
16.868,1897,1.11
16.870,1882,1.90
16.872,1804,1.68
16.874,1701,1.97
16.876,1620,1.61
16.878,1602,0.90
16.880,1655,1.61
16.882,1753,2.61
16.884,1850,3.68
16.886,1899,4.90
16.888,1876,3.75
16.890,1793,2.83
16.892,1689,1.33
16.894,1615,1.04
16.896,1605,1.18
16.898,1665,2.04
16.900,1766,2.11
16.902,1859,2.97
16.904,1900,3.04
16.906,1869,3.83
16.908,1780,3.47
16.910,1677,2.83
16.912,1609,1.47
16.914,1609,0.90
16.916,1677,1.90
16.918,1779,2.97
16.920,1868,3.75
16.922,1900,3.61
16.924,1859,2.54
16.926,1766,1.83
16.928,1665,1.68
16.930,1605,1.90
16.932,1615,2.47
16.934,1690,1.83
16.936,1794,3.04
16.938,1877,3.54
16.940,1898,3.97
16.942,1848,3.97
16.944,1751,2.54
16.946,1653,0.40
16.948,1602,0.11
16.950,1622,0.40
16.952,1704,2.47
16.954,1808,3.54
16.956,1884,3.54
16.958,1895,4.47
16.960,1836,3.83
16.962,1735,3.33
16.964,1641,2.33
16.966,1600,1.11
16.968,1632,1.04
16.970,1720,1.11
16.972,1824,2.47
16.974,1891,3.97
16.976,1890,3.11
16.978,1821,3.40
16.980,1718,2.18
16.982,1630,1.76
16.984,1600,2.04
16.986,1643,2.26
16.988,1738,2.68
16.990,1838,3.11
16.992,1896,3.47
16.994,1883,3.61
16.996,1805,2.68
16.998,1700,2.04
17.000,1620,1.47
17.002,1603,1.04
17.004,1657,2.54
17.006,1757,3.04
17.008,1853,3.90
17.010,1899,3.83
17.012,1873,3.18
17.014,1787,2.54
17.016,1683,1.26
17.018,1611,0.54
17.020,1608,0.69
17.022,1673,0.33
17.024,1776,1.11
17.026,1867,1.61
17.028,1900,1.83
17.030,1860,2.26
17.032,1767,1.97
17.034,1665,1.54
17.036,1605,1.11
17.038,1615,0.83
17.040,1692,1.18
17.042,1796,2.83
17.044,1878,3.25
17.046,1898,4.40
17.048,1845,3.54
17.050,1746,2.61
17.052,1649,1.76
17.054,1601,1.61
17.056,1626,1.97
17.058,1712,2.04
17.060,1816,2.83
17.062,1888,2.47
17.064,1893,3.25
17.066,1827,3.04
17.068,1724,2.97
17.070,1633,1.97
17.072,1600,1.04
17.074,1640,1.61
17.076,1734,2.61
17.078,1836,3.47
17.080,1895,4.25
17.082,1884,3.04
17.084,1806,2.54
17.086,1701,1.26
17.088,1620,1.11
17.090,1603,1.18
17.092,1658,1.40
17.094,1758,0.90
17.096,1854,0.90
17.098,1899,0.97
17.100,1871,1.76
17.102,1783,1.83
17.104,1679,1.76
17.106,1610,0.47
17.108,1609,0.26
17.110,1678,1.47
17.112,1782,2.83
17.114,1871,4.75
17.116,1900,3.97
17.118,1855,3.54
17.120,1759,2.47
17.122,1658,1.68
17.124,1603,1.83
17.126,1620,1.97
17.128,1701,1.61
17.130,1807,1.90
17.132,1884,2.54
17.134,1895,3.47
17.136,1835,3.75
17.138,1732,3.04
17.140,1639,1.68
17.142,1600,1.26
17.144,1635,1.33
17.146,1727,2.47
17.148,1830,4.18
17.150,1894,3.18
17.152,1886,2.97
17.154,1811,2.33
17.156,1706,1.90
17.158,1622,1.76
17.160,1602,1.83
17.162,1655,1.90
17.164,1755,2.61
17.166,1852,3.47
17.168,1899,4.47
17.170,1872,4.04
17.172,1785,2.68
17.174,1680,1.33
17.176,1610,-0.10
17.178,1609,0.47
17.180,1679,1.47
17.182,1783,2.33
17.184,1871,3.83
17.186,1899,3.68
17.188,1853,4.54
17.190,1756,3.97
17.192,1656,2.76
17.194,1602,1.76
17.196,1622,1.18
17.198,1706,1.40
17.200,1811,2.54
17.202,1886,2.68
17.204,1894,2.97
17.206,1830,2.33
17.208,1726,2.04
17.210,1634,2.04
17.212,1600,1.97
17.214,1641,2.11
17.216,1736,3.11
17.218,1838,3.54
17.220,1896,4.11
17.222,1882,3.75
17.224,1802,2.97
17.226,1696,1.26
17.228,1617,0.33
17.230,1604,0.40
17.232,1664,0.97
17.234,1767,1.47
17.236,1861,0.83
17.238,1900,1.47
17.240,1864,1.33
17.242,1771,1.90
17.244,1667,1.54
17.246,1605,1.18
17.248,1616,0.33
17.250,1693,1.18
17.252,1799,2.40
17.254,1880,4.47
17.256,1897,4.75
17.258,1840,3.54
17.260,1738,2.76
17.262,1642,1.40
17.264,1600,1.61
17.266,1633,1.97
17.268,1725,1.61
17.270,1829,1.97
17.272,1894,1.83
17.274,1886,2.61
17.276,1811,3.40
17.278,1704,3.25
17.280,1621,2.40
17.282,1603,1.61
17.284,1658,1.83
17.286,1759,3.40
17.288,1856,4.25
17.290,1900,4.04
17.292,1868,2.76
17.294,1777,1.47
17.296,1673,0.76
17.298,1607,0.76
17.300,1613,1.40
17.302,1688,0.83
17.304,1794,0.61
17.306,1878,0.76
17.308,1898,1.61
17.310,1843,2.33
17.312,1741,2.11
17.314,1644,1.76
17.316,1600,0.69
17.318,1632,0.83
17.320,1723,1.76
17.322,1827,3.47
17.324,1893,3.61
17.326,1887,3.40
17.328,1811,2.90
17.330,1705,2.04
17.332,1621,1.68
17.334,1603,1.90
17.336,1658,2.11
17.338,1760,2.40
17.340,1857,2.33
17.342,1900,3.11
17.344,1867,3.33
17.346,1775,2.68
17.348,1671,1.97
17.350,1606,1.61
17.352,1614,1.40
17.354,1691,2.47
17.356,1798,3.47
17.358,1880,4.11
17.360,1897,3.75
17.362,1839,2.90
17.364,1736,2.18
17.366,1641,1.11
17.368,1600,0.97
17.370,1635,1.04
17.372,1729,2.47
17.374,1833,3.11
17.376,1895,4.11
17.378,1884,4.25
17.380,1804,3.54
17.382,1698,2.54
17.384,1617,1.76
17.386,1604,0.76
17.388,1665,1.54
17.390,1769,1.11
17.392,1863,2.61
17.394,1900,3.25
17.396,1860,3.61
17.398,1765,3.75
17.400,1662,3.04
17.402,1603,1.68
17.404,1620,2.11
17.406,1702,2.18
17.408,1809,3.61
17.410,1886,2.90
17.412,1894,2.54
17.414,1828,2.47
17.416,1723,1.26
17.418,1632,1.76
17.420,1600,1.47
17.422,1645,1.76
17.424,1744,2.83
17.426,1845,3.25
17.428,1898,5.18
17.430,1876,4.33
17.432,1789,3.33
17.434,1683,2.04
17.436,1610,0.19
17.438,1609,0.26
17.440,1680,1.26
17.442,1787,1.97
17.444,1874,3.33
17.446,1899,3.18
17.448,1847,4.25
17.450,1746,3.75
17.452,1647,2.83
17.454,1600,2.26
17.456,1631,1.33
17.458,1722,1.68
17.460,1827,2.61
17.462,1893,2.90
17.464,1886,3.40
17.466,1809,2.47
17.468,1702,2.18
17.470,1619,2.11
17.472,1604,2.04
17.474,1663,2.40
17.476,1767,3.40
17.478,1862,3.40
17.480,1900,3.68
17.482,1861,2.83
17.484,1765,2.11
17.486,1661,1.11
17.488,1603,0.61
17.490,1620,0.54
17.492,1704,1.47
17.494,1811,1.11
17.496,1887,1.83
17.498,1893,1.97
17.500,1825,2.11
17.502,1719,2.04
17.504,1629,1.40
17.506,1601,1.11
17.508,1650,0.33
17.510,1751,1.61
17.512,1851,2.18
17.514,1899,4.40
17.516,1871,3.33
17.518,1780,3.40
17.520,1674,2.47
17.522,1607,1.68
17.524,1613,2.54
17.526,1690,2.76
17.528,1798,2.76
17.530,1881,2.68
17.532,1896,2.11
17.534,1837,2.61
17.536,1732,2.26
17.538,1637,1.90
17.540,1600,1.40
17.542,1641,1.40
17.544,1738,2.54
17.546,1841,4.18
17.548,1897,4.75
17.550,1878,4.33
17.552,1792,2.54
17.554,1685,1.47
17.556,1611,0.47
17.558,1609,0.97
17.560,1680,1.54
17.562,1787,2.18
17.564,1875,2.97
17.566,1898,3.75
17.568,1845,4.54
17.570,1742,3.97
17.572,1644,2.47
17.574,1600,2.26
17.576,1634,0.97
17.578,1729,1.68
17.580,1834,2.61
17.582,1896,2.26
17.584,1882,2.61
17.586,1800,1.97
17.588,1692,2.40
17.590,1614,2.68
17.592,1607,2.40
17.594,1674,2.90
17.596,1780,3.04
17.598,1871,3.83
17.600,1899,4.18
17.602,1850,2.90
17.604,1749,2.40
17.606,1648,0.26
17.608,1601,-0.03
17.610,1631,0.54
17.612,1723,0.76
17.614,1829,1.33
17.616,1894,1.26
17.618,1884,1.90
17.620,1804,2.33
17.622,1696,2.47
17.624,1616,2.11
17.626,1605,1.47
17.628,1670,0.83
17.630,1777,1.68
17.632,1869,3.33
17.634,1899,3.68
17.636,1852,3.54
17.638,1751,2.40
17.640,1650,1.83
17.642,1601,1.54
17.644,1629,2.40
17.646,1721,3.18
17.648,1828,2.61
17.650,1894,2.47
17.652,1885,2.40
17.654,1805,3.04
17.656,1697,2.26
17.658,1616,2.11
17.660,1605,1.26
17.662,1670,1.97
17.664,1777,2.26
17.666,1869,4.68
17.668,1899,4.18
17.670,1851,3.47
17.672,1750,1.97
17.674,1649,0.97
17.676,1601,0.97
17.678,1630,1.04
17.680,1723,1.83
17.682,1829,2.18
17.684,1894,2.97
17.686,1884,3.75
17.688,1803,4.33
17.690,1694,3.75
17.692,1615,2.54
17.694,1606,1.47
17.696,1673,1.61
17.698,1780,2.61
17.700,1871,2.76
17.702,1899,2.76
17.704,1848,2.26
17.706,1746,1.68
17.708,1646,1.54
17.710,1600,2.33
17.712,1634,2.33
17.714,1728,3.04
17.716,1834,3.75
17.718,1896,4.54
17.720,1881,4.18
17.722,1797,3.18
17.724,1688,1.90
17.726,1612,0.26
17.728,1608,-0.17
17.730,1679,1.26
17.732,1787,1.76
17.734,1876,3.11
17.736,1898,3.90
17.738,1842,4.33
17.740,1738,4.04
17.742,1640,3.11
17.744,1600,2.40
17.746,1639,2.04
17.748,1737,1.33
17.750,1842,2.54
17.752,1898,2.68
17.754,1876,2.54
17.756,1788,2.33
17.758,1680,1.90
17.760,1608,2.11
17.762,1612,2.11
17.764,1689,2.68
17.766,1798,3.61
17.768,1881,3.75
17.770,1896,3.83
17.772,1833,2.90
17.774,1726,2.26
17.776,1632,1.11
17.778,1600,0.26
17.780,1648,1.26
17.782,1750,2.68
17.784,1851,3.18
17.786,1899,4.33
17.788,1869,4.18
17.790,1775,3.90
17.792,1668,2.76
17.794,1604,1.76
17.796,1618,1.04
17.798,1702,1.11
17.800,1811,1.40
17.802,1888,2.97
17.804,1891,3.11
17.806,1820,3.18
17.808,1711,3.18
17.810,1623,2.76
17.812,1603,2.40
17.814,1660,2.97
17.816,1766,2.97
17.818,1863,3.54
17.820,1900,2.54
17.822,1857,2.76
17.824,1758,1.68
17.826,1654,0.83
17.828,1601,0.90
17.830,1628,0.97
17.832,1719,0.69
17.834,1827,2.33
17.836,1894,1.40
17.838,1884,2.18
17.840,1802,2.18
17.842,1693,1.11
17.844,1614,1.47
17.846,1607,0.97
17.848,1677,0.54
17.850,1785,1.97
17.852,1875,2.47
17.854,1898,3.83
17.856,1842,3.83
17.858,1737,3.47
17.860,1639,2.68
17.862,1600,1.97
17.864,1641,2.04
17.866,1741,3.04
17.868,1845,3.04
17.870,1899,2.40
17.872,1873,2.18
17.874,1781,1.90
17.876,1673,1.47
17.878,1606,1.68
17.880,1616,1.76
17.882,1698,0.97
17.884,1808,1.04
17.886,1886,1.33
17.888,1892,1.90
17.890,1822,1.76
17.892,1713,1.11
17.894,1624,0.69
17.896,1602,0.61
17.898,1660,0.90
17.900,1766,2.40
17.902,1863,3.18
17.904,1900,3.97
17.906,1856,3.11
17.908,1755,3.18
17.910,1652,2.61
17.912,1601,1.83
17.914,1630,2.18
17.916,1724,1.97
17.918,1832,2.33
17.920,1895,2.61
17.922,1881,2.61
17.924,1796,2.83
17.926,1687,1.90
17.928,1611,1.26
17.930,1610,1.76
17.932,1684,2.40
17.934,1794,3.18
17.936,1880,4.40
17.938,1896,4.18
17.940,1833,3.68
17.942,1726,2.11
17.944,1631,1.68
17.946,1601,0.69
17.948,1651,0.97
17.950,1754,1.26
17.952,1855,2.33
17.954,1900,3.33
17.956,1863,3.75
17.958,1766,3.83
17.960,1660,2.90
17.962,1602,1.97
17.964,1625,2.26
17.966,1715,2.18
17.968,1824,2.97
17.970,1893,3.11
17.972,1885,2.26
17.974,1804,2.40
17.976,1694,1.26
17.978,1614,1.97
17.980,1608,1.90
17.982,1678,2.26
17.984,1788,2.68
17.986,1877,3.75
17.988,1897,4.47
17.990,1838,4.11
17.992,1731,2.90
17.994,1634,1.83
17.996,1600,0.54
17.998,1648,0.54
18.000,1750,2.04
18.002,1853,2.26
18.004,1900,3.40
18.006,1865,3.18
18.008,1768,3.75
18.010,1661,3.47
18.012,1603,2.54
18.014,1624,2.11
18.016,1713,2.33
18.018,1823,2.11
18.020,1893,3.33
18.022,1885,2.90
18.024,1804,2.68
18.026,1694,1.54
18.028,1614,1.26
18.030,1608,1.40
18.032,1679,2.18
18.034,1789,1.68
18.036,1878,1.26
18.038,1897,1.04
18.040,1836,0.97
18.042,1728,1.40
18.044,1632,1.18
18.046,1601,0.97
18.048,1650,0.40
18.050,1754,1.61
18.052,1856,2.76
18.054,1900,5.11
18.056,1862,4.33
18.058,1763,3.40
18.060,1657,2.40
18.062,1602,1.18
18.064,1627,1.90
18.066,1720,2.76
18.068,1829,2.40
18.070,1895,2.18
18.072,1882,1.61
18.074,1797,2.33
18.076,1686,2.68
18.078,1610,2.68
18.080,1611,2.26
18.082,1687,1.97
18.084,1798,2.76
18.086,1883,4.33
18.088,1895,4.61
18.090,1827,3.83
18.092,1718,1.68
18.094,1626,0.69
18.096,1602,0.47
18.098,1659,0.97
18.100,1766,2.83
18.102,1864,2.26
18.104,1900,3.11
18.106,1853,3.47
18.108,1750,3.90
18.110,1647,3.75
18.112,1600,2.33
18.114,1636,1.83
18.116,1734,1.83
18.118,1841,2.40
18.120,1898,3.54
18.122,1874,2.68
18.124,1782,2.26
18.126,1672,0.90
18.128,1605,1.26
18.130,1618,1.90
18.132,1703,2.18
18.134,1814,1.83
18.136,1890,1.04
18.138,1889,1.61
18.140,1811,1.18
18.142,1700,1.61
18.144,1616,1.61
18.146,1606,0.54
18.148,1675,0.26
18.150,1785,1.47
18.152,1876,3.33
18.154,1897,4.25
18.156,1838,3.83
18.158,1729,2.76
18.160,1633,2.26
18.162,1601,1.61
18.164,1651,2.33
18.166,1756,3.33
18.168,1858,2.47
18.170,1900,2.40
18.172,1860,2.04
18.174,1759,2.68
18.176,1653,2.11
18.178,1601,1.40
18.180,1631,1.04
18.182,1727,0.76
18.184,1836,0.54
18.186,1897,1.90
18.188,1877,1.26
18.190,1787,1.04
18.192,1676,1.11
18.194,1606,0.54
18.196,1616,1.83
18.198,1700,2.40
18.200,1811,2.76
18.202,1889,3.61
18.204,1890,3.47
18.206,1813,3.11
18.208,1702,2.76
18.210,1617,1.83
18.212,1606,1.33
18.214,1675,0.83
18.216,1785,2.11
18.218,1876,2.76
18.220,1897,3.33
18.222,1836,3.04
18.224,1728,2.47
18.226,1631,2.04
18.228,1601,1.61
18.230,1653,1.76
18.232,1759,1.26
18.234,1860,1.33
18.236,1900,0.19
18.238,1856,1.18
18.240,1754,1.18
18.242,1649,0.90
18.244,1600,1.47
18.246,1635,0.90
18.248,1734,1.54
18.250,1841,3.11
18.252,1898,3.54
18.254,1873,4.04
18.256,1778,3.11
18.258,1669,2.04
18.260,1604,1.90
18.262,1621,1.54
18.264,1710,2.33
18.266,1821,3.04
18.268,1893,2.90
18.270,1885,3.04
18.272,1802,2.54
18.274,1690,2.33
18.276,1612,1.76
18.278,1610,0.76
18.280,1687,1.61
18.282,1799,1.76
18.284,1883,2.97
18.286,1894,4.11
18.288,1824,4.11
18.290,1712,3.61
18.292,1622,2.33
18.294,1604,1.90
18.296,1667,2.61
18.298,1777,2.18
18.300,1872,2.83
18.302,1899,2.54
18.304,1842,1.68
18.306,1735,2.04
18.308,1635,1.54
18.310,1600,2.47
18.312,1649,2.11
18.314,1754,2.54
18.316,1857,3.75
18.318,1900,4.18
18.320,1859,4.18
18.322,1757,3.47
18.324,1650,1.61
18.326,1600,0.69
18.328,1634,0.11
18.330,1733,1.18
18.332,1841,3.11
18.334,1898,3.04
18.336,1872,3.61
18.338,1778,3.47
18.340,1667,3.33
18.342,1604,3.04
18.344,1622,2.76
18.346,1713,2.04
18.348,1824,2.26
18.350,1894,1.97
18.352,1883,3.04
18.354,1797,2.61
18.356,1685,1.54
18.358,1609,1.47
18.360,1613,1.54
18.362,1694,2.26
18.364,1806,4.68
18.366,1887,4.04
18.368,1891,4.68
18.370,1815,2.90
18.372,1703,2.61
18.374,1617,2.11
18.376,1606,0.76
18.378,1676,0.90
18.380,1788,1.26
18.382,1878,1.11
18.384,1896,3.97
18.386,1832,3.25
18.388,1721,3.97
18.390,1627,3.04
18.392,1602,1.97
18.394,1661,2.97
18.396,1770,3.33
18.398,1868,3.25
18.400,1899,3.11
