time (s),pulsewidth (us),force (lb)
15.942,1702,2.07
15.944,1658,1.28
15.946,1653,1.86
15.948,1690,2.93
15.950,1753,2.78
15.952,1814,3.85
15.954,1848,3.35
15.956,1840,2.71
15.958,1793,2.43
15.960,1727,1.71
15.962,1672,1.71
15.964,1650,1.93
15.966,1671,2.36
15.968,1726,3.21
15.970,1792,3.35
15.972,1839,3.78
15.974,1848,3.57
15.976,1815,2.14
15.978,1753,2.07
15.980,1691,1.28
15.982,1654,1.28
15.984,1658,2.43
15.986,1702,2.93
15.988,1767,3.85
15.990,1824,3.78
15.992,1850,3.57
15.994,1832,3.21
15.996,1779,1.78
15.998,1713,1.43
16.000,1663,1.71
16.002,1651,1.36
16.004,1682,2.57
16.006,1742,3.35
16.008,1805,4.21
16.010,1845,4.50
16.012,1844,3.28
16.014,1802,2.64
16.016,1737,1.78
16.018,1678,0.93
16.020,1650,2.21
16.022,1666,2.07
16.024,1718,2.71
16.026,1784,3.50
16.028,1835,4.07
16.030,1849,4.14
16.032,1821,2.93
16.034,1761,2.21
16.036,1697,1.78
16.038,1656,0.64
16.040,1655,1.86
16.042,1696,2.78
16.044,1761,2.86
16.046,1820,4.00
16.048,1849,3.64
16.050,1835,3.85
16.052,1784,2.21
16.054,1718,1.78
16.056,1666,1.43
16.058,1651,1.21
16.060,1678,1.93
16.062,1738,3.50
16.064,1802,2.71
16.066,1844,4.07
16.068,1845,3.78
16.070,1804,3.14
16.072,1740,2.57
16.074,1680,1.50
16.076,1651,1.71
16.078,1665,1.78
16.080,1716,2.43
16.082,1782,4.07
16.084,1834,3.14
16.086,1850,3.50
16.088,1821,2.93
16.090,1762,2.36
16.092,1698,2.50
16.094,1656,1.71
16.096,1655,2.28
16.098,1696,2.43
16.100,1761,3.28
16.102,1820,4.35
16.104,1849,3.35
16.106,1835,2.93
16.108,1783,2.43
16.110,1717,1.57
16.112,1665,1.93
16.114,1651,1.57
16.116,1680,2.64
16.118,1740,3.00
16.120,1804,3.43
16.122,1845,4.14
16.124,1844,3.28
16.126,1802,2.50
16.128,1737,2.07
16.130,1678,1.43
16.132,1650,1.71
16.134,1667,2.50
16.136,1720,3.07
16.138,1786,3.57
16.140,1836,3.50
16.142,1849,3.50
16.144,1818,2.57
16.146,1757,1.93
16.148,1693,1.28
16.150,1654,1.14
16.152,1658,2.07
16.154,1702,3.07
16.156,1767,3.50
16.158,1825,4.14
16.160,1850,3.78
16.162,1831,3.35
16.164,1776,2.43
16.166,1710,1.36
16.168,1661,1.14
16.170,1652,1.14
16.172,1686,2.21
16.174,1748,3.14
16.176,1812,4.00
16.178,1847,4.07
16.180,1840,3.64
16.182,1793,2.64
16.184,1727,2.36
16.186,1671,1.43
16.188,1650,1.43
16.190,1673,2.07
16.192,1730,2.78
16.194,1796,3.57
16.196,1842,4.00
16.198,1847,3.93
16.200,1809,3.07
16.202,1745,2.14
16.204,1683,2.07
16.206,1651,1.43
16.208,1663,1.78
16.210,1713,2.57
16.212,1780,3.50
16.214,1833,3.78
16.216,1850,3.57
16.218,1822,3.14
16.220,1762,2.43
16.222,1697,1.93
16.224,1655,1.78
16.226,1656,1.78
16.228,1698,2.43
16.230,1764,2.78
16.232,1823,3.57
16.234,1850,3.64
16.236,1832,3.00
16.238,1778,2.36
16.240,1711,2.07
16.242,1662,1.14
16.244,1652,1.78
16.246,1685,2.86
16.248,1748,2.78
16.250,1811,3.50
16.252,1847,3.57
16.254,1840,3.50
16.256,1793,2.07
16.258,1726,1.57
16.260,1671,1.64
16.262,1650,1.07
16.264,1674,2.21
16.266,1732,3.50
16.268,1798,3.43
16.270,1843,4.07
16.272,1846,3.43
16.274,1806,2.93
16.276,1741,2.07
16.278,1680,1.07
16.280,1651,1.71
16.282,1665,1.71
16.284,1718,2.71
16.286,1785,4.35
16.288,1836,3.78
16.290,1849,4.14
16.292,1817,2.86
16.294,1756,2.21
16.296,1691,2.28
16.298,1653,0.79
16.300,1659,1.64
16.302,1705,2.14
16.304,1772,3.14
16.306,1828,4.35
16.308,1850,3.78
16.310,1827,3.43
16.312,1769,2.43
16.314,1703,1.64
16.316,1658,2.21
16.318,1654,1.36
16.320,1693,2.28
16.322,1758,2.71
16.324,1819,3.21
16.326,1849,3.93
16.328,1835,3.71
16.330,1782,2.64
16.332,1715,1.93
16.334,1664,1.36
16.336,1651,1.78
16.338,1684,2.50
16.340,1746,3.00
16.342,1810,3.35
16.344,1847,3.28
16.346,1841,3.43
16.348,1793,2.71
16.350,1727,2.36
16.352,1670,1.57
16.354,1650,1.36
16.356,1675,2.14
16.358,1734,3.00
16.360,1800,3.50
16.362,1843,3.78
16.364,1845,3.14
16.366,1803,2.43
16.368,1738,1.86
16.370,1678,1.57
16.372,1650,1.71
16.374,1668,2.14
16.376,1723,3.07
16.378,1790,3.78
16.380,1839,3.85
16.382,1848,3.71
16.384,1812,2.64
16.386,1749,1.71
16.388,1686,1.57
16.390,1652,1.14
16.392,1662,1.86
16.394,1713,2.64
16.396,1780,3.93
16.398,1834,4.43
16.400,1849,3.85
16.402,1820,3.28
16.404,1759,2.43
16.406,1694,1.21
16.408,1654,1.64
16.410,1658,1.14
16.412,1704,2.07
16.414,1770,2.93
16.416,1828,3.85
16.418,1850,4.43
16.420,1827,3.64
16.422,1769,2.43
16.424,1702,2.07
16.426,1657,0.93
16.428,1655,1.14
16.430,1696,2.50
16.432,1761,2.36
16.434,1822,3.43
16.436,1850,3.35
16.438,1832,3.93
16.440,1777,3.00
16.442,1710,1.78
16.444,1661,2.07
16.446,1652,1.14
16.448,1689,1.86
16.450,1753,3.43
16.452,1816,2.93
16.454,1849,3.57
16.456,1837,2.86
16.458,1785,2.86
16.460,1717,2.28
16.462,1665,1.64
16.464,1651,2.28
16.466,1683,1.93
16.468,1745,3.00
16.470,1810,4.21
16.472,1847,3.21
16.474,1840,3.57
16.476,1792,2.07
16.478,1724,1.64
16.480,1669,2.00
16.482,1650,1.21
16.484,1677,2.50
16.486,1738,2.78
16.488,1804,3.93
16.490,1845,4.35
16.492,1843,3.43
16.494,1798,2.93
16.496,1731,1.57
16.498,1673,0.93
16.500,1650,1.86
16.502,1673,1.64
16.504,1731,3.00
16.506,1798,3.50
16.508,1843,3.85
16.510,1845,4.21
16.512,1803,3.28
16.514,1737,2.43
16.516,1677,1.57
16.518,1650,0.64
16.520,1669,1.64
16.522,1726,2.64
16.524,1793,3.57
16.526,1841,3.78
16.528,1847,3.64
16.530,1808,3.57
16.532,1743,2.14
16.534,1681,2.07
16.536,1651,1.71
16.538,1666,1.28
16.540,1721,2.43
16.542,1789,2.86
16.544,1839,3.50
16.546,1848,3.78
16.548,1812,3.00
16.550,1747,2.43
16.552,1684,1.78
16.554,1651,1.78
16.556,1664,2.21
16.558,1717,2.64
16.560,1785,3.57
16.562,1837,3.64
16.564,1849,3.35
16.566,1815,3.00
16.568,1751,2.00
16.570,1687,1.71
16.572,1652,2.00
16.574,1662,1.50
16.576,1713,2.86
16.578,1781,3.28
16.580,1835,4.00
16.582,1849,4.28
16.584,1818,3.21
16.586,1755,1.93
16.588,1690,1.50
16.590,1653,0.86
16.592,1661,2.07
16.594,1710,2.43
16.596,1778,3.14
16.598,1833,4.00
16.600,1849,3.71
16.602,1820,4.28
16.604,1757,2.43
16.606,1692,1.86
16.608,1653,1.21
16.610,1660,0.71
16.612,1708,2.21
16.614,1776,3.50
16.616,1832,3.50
16.618,1850,4.21
16.620,1821,3.14
16.622,1759,3.21
16.624,1693,2.00
16.626,1654,1.43
16.628,1659,1.93
16.630,1707,1.36
16.632,1774,2.78
16.634,1831,3.57
16.636,1850,3.21
16.638,1822,3.93
16.640,1761,2.50
16.642,1694,2.07
16.644,1654,1.93
16.646,1658,1.64
16.648,1705,2.93
16.650,1773,2.43
16.652,1831,3.85
16.654,1850,3.78
16.656,1823,2.64
16.658,1761,2.93
16.660,1695,1.71
16.662,1654,1.64
16.664,1658,2.28
16.666,1705,2.00
16.668,1773,3.50
16.670,1830,3.35
16.672,1850,3.78
16.674,1823,3.57
16.676,1761,1.93
16.678,1695,1.78
16.680,1654,1.28
16.682,1658,1.57
16.684,1706,3.00
16.686,1774,3.07
16.688,1831,4.00
16.690,1850,3.57
16.692,1822,3.28
16.694,1761,2.93
16.696,1694,1.64
16.698,1654,1.21
16.700,1659,1.14
16.702,1706,1.86
16.704,1775,3.50
16.706,1831,3.78
16.708,1850,4.35
16.710,1821,3.50
16.712,1759,2.64
16.714,1693,2.21
16.716,1653,1.43
16.718,1659,1.36
16.720,1708,1.71
16.722,1776,2.21
16.724,1832,3.57
16.726,1850,3.64
16.728,1820,3.85
16.730,1757,3.28
16.732,1691,1.78
16.734,1653,1.86
16.736,1660,2.21
16.738,1710,2.00
16.740,1779,3.00
16.742,1834,3.07
16.744,1849,3.78
16.746,1818,3.14
16.748,1755,2.64
16.750,1689,2.21
16.752,1652,1.78
16.754,1662,1.71
16.756,1713,3.50
16.758,1782,3.00
16.760,1835,3.85
16.762,1849,3.57
16.764,1815,3.07
16.766,1751,2.28
16.768,1686,1.43
16.770,1652,1.71
16.772,1663,1.57
16.774,1716,1.86
16.776,1785,4.21
16.778,1837,3.64
16.780,1848,4.28
16.782,1813,3.28
16.784,1747,2.50
16.786,1683,2.00
16.788,1651,0.93
16.790,1666,1.50
16.792,1720,2.14
16.794,1789,2.28
16.796,1839,4.21
16.798,1847,3.71
16.800,1809,4.07
16.802,1742,2.86
16.804,1680,2.00
16.806,1650,1.86
16.808,1668,1.50
16.810,1725,2.00
16.812,1794,3.00
16.814,1842,2.78
16.816,1846,3.71
16.818,1804,3.28
16.820,1737,2.86
16.822,1676,2.21
16.824,1650,1.71
16.826,1672,2.36
16.828,1731,3.00
16.830,1799,3.07
16.832,1844,3.64
16.834,1844,2.71
16.836,1799,2.86
16.838,1731,2.21
16.840,1672,1.57
16.842,1650,1.78
16.844,1676,1.71
16.846,1737,3.00
16.848,1805,4.07
16.850,1846,3.93
16.852,1841,3.93
16.854,1793,2.78
16.856,1724,1.57
16.858,1668,1.64
16.860,1651,1.14
16.862,1681,1.93
16.864,1744,2.28
16.866,1811,3.57
16.868,1848,4.21
16.870,1838,4.07
16.872,1786,3.28
16.874,1717,2.78
16.876,1664,1.36
16.878,1652,1.28
16.880,1687,1.78
16.882,1752,2.00
16.884,1817,2.93
16.886,1849,3.57
16.888,1834,4.07
16.890,1779,3.28
16.892,1710,2.64
16.894,1660,2.43
16.896,1653,1.57
16.898,1693,2.00
16.900,1761,3.00
16.902,1823,2.50
16.904,1850,3.21
16.906,1829,2.78
16.908,1770,3.21
16.910,1702,2.78
16.912,1656,2.00
16.914,1656,2.14
16.916,1701,2.14
16.918,1770,2.93
16.920,1829,4.07
16.922,1850,3.00
16.924,1823,3.43
16.926,1761,1.86
16.928,1694,1.71
16.930,1653,1.93
16.932,1660,1.64
16.934,1710,2.50
16.936,1779,2.93
16.938,1834,4.00
16.940,1849,4.35
16.942,1816,3.64
16.944,1750,3.00
16.946,1685,1.43
16.948,1651,0.86
16.950,1665,1.64
16.952,1720,1.71
16.954,1789,3.14
16.956,1840,3.28
16.958,1847,3.93
16.960,1807,3.85
16.962,1740,2.71
16.964,1678,2.43
16.966,1650,1.57
16.968,1671,1.28
16.970,1730,2.43
16.972,1799,2.50
16.974,1844,3.28
16.976,1843,3.14
16.978,1798,3.00
16.980,1729,3.00
16.982,1670,2.14
16.984,1650,2.21
16.986,1679,2.28
16.988,1742,2.36
16.990,1809,3.43
16.992,1847,3.35
16.994,1839,3.28
16.996,1787,2.50
16.998,1717,1.64
17.000,1663,1.71
17.002,1652,2.07
17.004,1688,2.00
17.006,1754,3.28
17.008,1819,3.14
17.010,1849,4.07
17.012,1832,3.71
17.014,1774,3.07
17.016,1705,1.71
17.018,1658,1.00
17.020,1655,1.14
17.022,1699,2.21
17.024,1767,2.71
17.026,1828,3.35
17.028,1850,4.21
17.030,1824,3.85
17.032,1761,3.64
17.034,1694,2.36
17.036,1653,1.43
17.038,1660,1.28
17.040,1711,1.07
17.042,1781,2.64
17.044,1836,3.14
17.046,1849,2.93
17.048,1813,3.93
17.050,1747,2.86
17.052,1682,2.71
17.054,1651,2.07
17.056,1667,2.00
17.058,1725,2.43
17.060,1794,2.14
17.062,1842,3.50
17.064,1845,3.00
17.066,1801,2.28
17.068,1732,2.28
17.070,1672,1.86
17.072,1650,2.00
17.074,1677,2.57
17.076,1739,3.00
17.078,1807,3.78
17.080,1847,3.28
17.082,1839,3.57
17.084,1788,2.86
17.086,1718,1.71
17.088,1663,1.36
17.090,1652,1.07
17.092,1689,1.86
17.094,1755,3.07
17.096,1819,3.71
17.098,1850,4.28
17.100,1831,3.64
17.102,1772,3.50
17.104,1703,2.93
17.106,1656,1.57
17.108,1656,1.36
17.110,1702,1.28
17.112,1771,2.14
17.114,1830,3.35
17.116,1850,3.57
17.118,1820,3.71
17.120,1756,2.93
17.122,1689,2.43
17.124,1652,2.50
17.126,1663,2.07
17.128,1718,2.28
17.130,1788,2.43
17.132,1839,2.78
17.134,1847,3.21
17.136,1806,2.93
17.138,1738,2.64
17.140,1676,2.21
17.142,1650,1.50
17.144,1674,2.43
17.146,1735,2.86
17.148,1804,3.35
17.150,1846,3.57
17.152,1841,3.21
17.154,1791,3.07
17.156,1721,1.57
17.158,1665,1.28
17.160,1651,2.07
17.162,1687,1.36
17.164,1753,2.86
17.166,1818,3.85
17.168,1850,3.85
17.170,1831,4.35
17.172,1773,3.07
17.174,1703,2.93
17.176,1657,1.28
17.178,1656,1.00
17.180,1702,1.86
17.182,1772,1.78
17.184,1831,3.43
17.186,1850,3.85
17.188,1819,3.35
17.190,1754,3.64
17.192,1687,2.21
17.194,1651,2.64
17.196,1665,2.57
17.198,1720,2.07
17.200,1791,2.64
17.202,1841,2.50
17.204,1846,3.14
17.206,1803,2.93
17.208,1734,2.21
17.210,1673,2.07
17.212,1650,1.86
17.214,1677,2.50
17.216,1740,3.64
17.218,1809,3.43
17.220,1847,3.78
17.222,1838,3.00
17.224,1785,2.71
17.226,1714,2.07
17.228,1661,1.50
17.230,1653,1.71
17.232,1693,1.86
17.234,1761,2.57
17.236,1824,4.14
17.238,1850,4.14
17.240,1826,4.00
17.242,1764,3.07
17.244,1695,2.00
17.246,1654,1.50
17.248,1660,1.28
17.250,1712,1.28
17.252,1783,2.36
17.254,1837,2.57
17.256,1848,3.93
17.258,1810,3.85
17.260,1742,3.43
17.262,1678,2.64
17.264,1650,1.93
17.266,1672,2.07
17.268,1733,2.64
17.270,1803,2.28
17.272,1846,3.00
17.274,1841,2.64
17.276,1790,2.71
17.278,1720,2.71
17.280,1664,2.14
17.282,1652,2.28
17.284,1689,2.28
17.286,1756,2.93
17.288,1821,4.35
17.290,1850,3.21
17.292,1829,3.35
17.294,1768,2.21
17.296,1698,1.36
17.298,1655,1.57
17.300,1659,1.36
17.302,1709,2.43
17.304,1779,2.93
17.306,1835,3.71
17.308,1848,4.64
17.310,1812,4.07
17.312,1744,3.14
17.314,1679,2.43
17.316,1650,1.14
17.318,1671,1.36
17.320,1732,1.64
17.322,1802,2.21
17.324,1845,3.00
17.326,1841,3.07
17.328,1791,3.71
17.330,1720,3.07
17.332,1664,2.57
17.334,1652,2.71
17.336,1689,2.28
17.338,1757,2.78
17.340,1821,3.00
17.342,1850,2.71
17.344,1828,2.93
17.346,1767,1.86
17.348,1697,1.78
17.350,1654,2.14
17.352,1660,1.86
17.354,1711,3.00
17.356,1782,3.28
17.358,1837,4.14
17.360,1848,4.07
17.362,1809,3.28
17.364,1741,2.78
17.366,1677,1.21
17.368,1650,0.64
17.370,1674,1.86
17.372,1736,1.71
17.374,1805,3.07
17.376,1847,3.85
17.378,1839,4.28
17.380,1786,4.43
17.382,1715,2.93
17.384,1662,2.28
17.386,1653,1.93
17.388,1694,0.86
17.390,1763,2.43
17.392,1826,2.28
17.394,1850,2.57
17.396,1824,3.35
17.398,1760,2.64
17.400,1691,3.14
17.402,1652,2.21
17.404,1663,2.43
17.406,1718,2.93
17.408,1789,2.71
17.410,1841,3.71
17.412,1846,2.78
17.414,1802,2.14
17.416,1732,1.93
17.418,1671,1.28
17.420,1650,1.78
17.422,1680,2.43
17.424,1746,2.78
17.426,1814,3.93
17.428,1849,3.93
17.430,1834,4.07
17.432,1776,3.35
17.434,1705,2.21
17.436,1657,1.28
17.438,1656,0.36
17.440,1703,1.43
17.442,1774,2.57
17.444,1833,3.00
17.446,1849,3.85
17.448,1815,3.57
17.450,1747,3.57
17.452,1681,3.28
17.454,1650,2.43
17.456,1671,2.28
17.458,1731,1.64
17.460,1802,2.14
17.462,1846,3.00
17.464,1841,2.50
17.466,1789,2.64
17.468,1718,2.50
17.470,1663,1.93
17.472,1652,2.78
17.474,1692,2.43
17.476,1761,3.57
17.478,1825,3.64
17.480,1850,3.28
17.482,1824,3.57
17.484,1760,2.14
17.486,1691,1.43
17.488,1652,1.21
17.490,1664,0.86
17.492,1719,2.36
17.494,1791,3.21
17.496,1841,3.57
17.498,1845,4.64
17.500,1800,3.57
17.502,1729,3.64
17.504,1669,1.93
17.506,1651,1.50
17.508,1683,1.71
17.510,1750,1.07
17.512,1817,2.71
17.514,1849,3.07
17.516,1831,2.93
17.518,1770,3.50
17.520,1700,2.78
17.522,1655,2.93
17.524,1659,2.50
17.526,1710,2.71
17.528,1782,3.14
17.530,1837,2.57
17.532,1848,2.93
17.534,1808,2.71
17.536,1738,1.64
17.538,1674,2.07
17.540,1650,1.71
17.542,1677,2.28
17.544,1742,3.57
17.546,1811,3.71
17.548,1848,4.35
17.550,1835,3.43
17.552,1778,3.07
17.554,1706,2.71
17.556,1657,1.07
17.558,1656,0.93
17.560,1704,1.36
17.562,1775,2.07
17.564,1833,3.71
17.566,1849,3.78
17.568,1813,4.14
17.570,1745,3.50
17.572,1679,2.71
17.574,1650,2.71
17.576,1673,2.14
17.578,1736,1.86
17.580,1806,2.14
17.582,1847,2.14
17.584,1838,3.00
17.586,1783,2.43
17.588,1711,2.43
17.590,1659,2.57
17.592,1654,1.86
17.594,1699,3.07
17.596,1770,3.50
17.598,1831,3.71
17.600,1849,3.35
17.602,1817,2.57
17.604,1749,2.50
17.606,1682,1.36
17.608,1650,1.07
17.610,1670,2.07
17.612,1732,1.57
17.614,1803,3.35
17.616,1846,4.35
17.618,1840,4.14
17.620,1786,4.21
17.622,1714,2.43
17.624,1661,2.43
17.626,1654,1.78
17.628,1697,1.14
17.630,1768,2.07
17.632,1829,2.07
17.634,1850,2.93
17.636,1818,3.21
17.638,1751,2.93
17.640,1683,3.28
17.642,1651,2.21
17.644,1670,2.78
17.646,1731,3.35
17.648,1802,2.78
17.650,1846,3.14
17.652,1840,2.50
17.654,1787,2.28
17.656,1715,2.07
17.658,1661,1.36
17.660,1654,1.93
17.662,1697,2.21
17.664,1768,2.93
17.666,1829,4.43
17.668,1850,4.14
17.670,1818,3.85
17.672,1750,2.78
17.674,1683,1.71
17.676,1650,1.43
17.678,1670,1.36
17.680,1732,1.50
17.682,1803,2.36
17.684,1846,2.71
17.686,1839,4.00
17.688,1785,3.93
17.690,1713,3.43
17.692,1660,3.07
17.694,1654,1.86
17.696,1699,2.28
17.698,1770,3.00
17.700,1831,2.36
17.702,1849,3.00
17.704,1816,2.07
17.706,1747,2.14
17.708,1680,2.28
17.710,1650,1.93
17.712,1673,2.93
17.714,1735,2.57
17.716,1806,3.85
17.718,1847,4.35
17.720,1837,3.50
17.722,1781,3.14
17.724,1709,1.86
17.726,1658,1.07
17.728,1656,1.07
17.730,1703,1.43
17.732,1775,2.50
17.734,1834,3.07
17.736,1849,3.85
17.738,1811,4.43
17.740,1742,3.43
17.742,1677,2.71
17.744,1650,2.21
17.746,1676,1.57
17.748,1741,2.21
17.750,1811,2.21
17.752,1849,2.43
17.754,1834,2.43
17.756,1775,2.07
17.758,1703,2.78
17.760,1656,2.57
17.762,1658,2.71
17.764,1709,2.93
17.766,1782,3.14
17.768,1838,4.00
17.770,1847,3.35
17.772,1805,2.86
17.774,1734,2.43
17.776,1671,0.93
17.778,1650,1.07
17.780,1682,1.86
17.782,1750,2.36
17.784,1818,3.43
17.786,1850,3.71
17.788,1829,4.43
17.790,1766,4.00
17.792,1695,2.64
17.794,1653,2.57
17.796,1662,1.43
17.798,1718,1.14
17.800,1791,2.71
17.802,1842,1.86
17.804,1844,3.00
17.806,1797,2.64
17.808,1724,3.28
17.810,1666,3.07
17.812,1652,2.57
17.814,1690,3.07
17.816,1760,2.93
17.818,1825,3.14
17.820,1850,3.64
17.822,1822,2.28
17.824,1755,2.21
17.826,1686,1.21
17.828,1651,0.86
17.830,1669,1.93
17.832,1730,2.64
17.834,1802,3.50
17.836,1846,4.21
17.838,1839,4.07
17.840,1785,4.07
17.842,1712,3.00
17.844,1659,2.14
17.846,1655,1.36
17.848,1701,0.86
17.850,1774,2.00
17.852,1833,2.50
17.854,1849,3.00
17.856,1811,3.35
17.858,1741,3.14
17.860,1676,2.93
17.862,1650,2.86
17.864,1678,2.64
17.866,1744,3.21
17.868,1813,2.78
17.870,1849,3.21
17.872,1832,2.78
17.874,1771,1.86
17.876,1699,1.50
17.878,1654,1.36
17.880,1661,1.71
17.882,1715,3.35
17.884,1788,3.14
17.886,1841,4.35
17.888,1845,4.00
17.890,1798,4.14
17.892,1725,3.07
17.894,1666,1.93
17.896,1652,1.21
17.898,1690,1.00
17.900,1761,1.07
17.902,1826,3.14
17.904,1850,2.86
17.906,1821,3.57
17.908,1754,3.35
17.910,1684,3.35
17.912,1651,3.21
17.914,1670,2.57
17.916,1732,2.93
17.918,1805,2.57
17.920,1847,2.36
17.922,1838,2.71
17.924,1781,2.28
17.926,1708,1.86
17.928,1657,1.64
17.930,1657,1.93
17.932,1706,2.86
17.934,1779,3.64
17.936,1837,4.28
17.938,1847,4.00
17.940,1806,3.43
17.942,1734,2.50
17.944,1671,1.86
17.946,1650,1.21
17.948,1684,1.28
17.950,1753,1.50
17.952,1820,2.93
17.954,1850,3.57
17.956,1826,4.07
17.958,1761,4.00
17.960,1690,2.86
17.962,1651,2.50
17.964,1666,2.64
17.966,1726,2.28
17.968,1800,2.43
17.970,1845,2.14
17.972,1840,2.57
17.974,1786,2.64
17.976,1713,2.14
17.978,1659,2.28
17.980,1655,2.36
17.982,1702,2.43
17.984,1775,4.21
17.986,1835,3.64
17.988,1848,4.35
17.990,1809,3.28
17.992,1737,2.50
17.994,1673,1.86
17.996,1650,0.71
17.998,1682,1.14
18.000,1750,1.86
18.002,1819,2.21
18.004,1850,4.07
18.006,1827,3.71
18.008,1762,4.07
18.010,1691,3.28
18.012,1652,2.50
18.014,1666,2.43
18.016,1726,2.36
18.018,1799,2.43
18.020,1845,2.36
18.022,1840,2.00
18.024,1786,2.28
18.026,1712,2.00
18.028,1659,2.14
18.030,1655,2.64
18.032,1703,2.64
18.034,1776,3.64
18.036,1835,4.21
18.038,1848,4.14
18.040,1807,3.50
18.042,1735,2.43
18.044,1672,1.78
18.046,1650,1.14
18.048,1683,1.07
18.050,1753,2.00
18.052,1821,2.57
18.054,1850,3.50
18.056,1825,4.07
18.058,1759,3.78
18.060,1688,3.35
18.062,1651,2.64
18.064,1668,2.21
18.066,1730,3.00
18.068,1803,2.07
18.070,1847,2.43
18.072,1838,2.43
18.074,1781,2.43
18.076,1707,2.28
18.078,1657,1.78
18.080,1657,2.50
18.082,1708,2.86
18.084,1782,2.71
18.086,1838,4.64
18.088,1846,3.64
18.090,1802,3.43
18.092,1729,2.43
18.094,1667,1.64
18.096,1651,1.43
18.098,1689,1.21
18.100,1761,1.86
18.102,1826,2.78
18.104,1850,2.93
18.106,1819,3.78
18.108,1750,3.78
18.110,1681,3.00
18.112,1650,2.43
18.114,1674,1.78
18.116,1739,2.50
18.118,1811,2.86
18.120,1849,2.78
18.122,1833,3.00
18.124,1771,2.00
18.126,1698,1.78
18.128,1654,2.28
18.130,1662,2.28
18.132,1719,3.07
18.134,1793,3.07
18.136,1843,3.93
18.138,1843,4.43
18.140,1791,3.35
18.142,1717,2.64
18.144,1661,1.71
18.146,1654,0.79
18.148,1700,1.78
18.150,1773,1.71
18.152,1834,3.14
18.154,1848,3.28
18.156,1808,3.64
18.158,1736,3.64
18.160,1672,3.00
18.162,1650,2.64
18.164,1684,2.71
18.166,1754,2.00
18.168,1822,3.35
18.170,1850,2.28
18.172,1823,2.50
18.174,1756,2.36
18.176,1685,1.64
18.178,1651,2.21
18.180,1671,2.43
18.182,1735,2.71
18.184,1807,3.64
18.186,1848,3.64
18.188,1835,4.14
18.190,1775,3.35
18.192,1701,2.21
18.194,1654,2.07
18.196,1661,0.93
18.198,1716,1.50
18.200,1791,2.14
18.202,1843,2.50
18.204,1843,3.43
18.206,1792,3.07
18.208,1718,3.21
18.210,1661,3.14
18.212,1654,2.36
18.214,1700,2.86
18.216,1774,2.64
18.218,1834,2.93
18.220,1848,3.07
18.222,1808,2.36
18.224,1735,2.43
18.226,1671,1.21
18.228,1651,1.28
18.230,1685,2.71
18.232,1756,2.57
18.234,1824,3.50
18.236,1850,3.93
18.238,1821,4.00
18.240,1752,4.00
18.242,1683,2.21
18.244,1650,1.93
18.246,1673,1.78
18.248,1739,0.93
18.250,1811,2.78
18.252,1849,2.50
18.254,1832,3.00
18.256,1769,3.28
18.258,1696,2.64
18.260,1653,3.35
18.262,1664,2.36
18.264,1723,2.78
18.266,1797,3.43
18.268,1845,3.00
18.270,1840,3.14
18.272,1785,2.57
18.274,1710,1.86
18.276,1658,1.50
18.278,1657,1.00
18.280,1708,2.14
18.282,1783,3.21
18.284,1839,3.28
18.286,1846,4.07
18.288,1799,3.57
18.290,1725,3.21
18.292,1665,2.57
18.294,1652,1.71
18.296,1694,1.93
18.298,1768,1.57
18.300,1831,2.28
18.302,1849,2.93
18.304,1812,3.00
18.306,1740,2.86
18.308,1674,2.50
18.310,1650,2.28
18.312,1683,2.93
18.314,1753,2.71
18.316,1821,3.78
18.318,1850,3.43
18.320,1823,3.00
18.322,1754,2.64
18.324,1684,1.71
18.326,1650,1.50
18.328,1673,1.36
18.330,1739,1.43
18.332,1811,3.64
18.334,1849,2.93
18.336,1831,4.07
18.338,1768,3.71
18.340,1695,3.21
18.342,1652,2.93
18.344,1665,1.78
18.346,1725,2.28
18.348,1799,2.14
18.350,1846,2.14
18.352,1838,2.86
18.354,1781,2.36
18.356,1707,2.21
18.358,1656,2.50
18.360,1659,2.14
18.362,1712,3.14
18.364,1787,3.07
18.366,1841,3.43
18.368,1844,3.85
18.370,1793,2.71
18.372,1719,2.57
18.374,1661,1.71
18.376,1654,1.07
18.378,1701,1.57
18.380,1775,1.78
18.382,1836,3.07
18.384,1847,3.43
18.386,1804,3.35
18.388,1731,3.43
18.390,1668,2.43
18.392,1651,2.43
18.394,1691,2.50
18.396,1764,2.21
18.398,1829,2.78
18.400,1849,2.36
18.402,1814,2.64
18.404,1742,2.21
18.406,1675,1.64
18.408,1650,2.07
18.410,1682,1.93
18.412,1752,2.43
18.414,1821,4.00
18.416,1850,3.35
18.418,1822,4.07
18.420,1754,2.86
18.422,1683,2.28
18.424,1650,1.93
18.426,1674,1.36
18.428,1741,2.00
18.430,1813,1.78
18.432,1849,2.64
18.434,1829,3.64
18.436,1764,2.93
18.438,1691,3.07
18.440,1651,2.36
18.442,1668,2.14
18.444,1731,3.00
18.446,1805,2.93
18.448,1848,3.21
18.450,1835,2.86
18.452,1774,2.07
18.454,1700,2.50
18.456,1654,1.36
18.458,1662,1.57
18.460,1721,2.36
18.462,1796,2.57
18.464,1845,3.64
18.466,1840,3.64
18.468,1784,3.43
18.470,1708,3.14
18.472,1657,1.71
18.474,1658,1.93
18.476,1712,1.93
18.478,1787,1.57
18.480,1842,2.78
18.482,1844,2.57
