time (s),pulsewidth (us),force (lb)
15.246,1650,1.41
15.248,1650,1.06
15.250,1650,1.34
15.252,1651,1.48
15.254,1652,1.41
15.256,1653,1.41
15.258,1655,1.27
15.260,1657,1.20
15.262,1660,1.63
15.264,1663,1.27
15.266,1666,1.77
15.268,1670,0.99
15.270,1674,1.34
15.272,1678,1.41
15.274,1683,1.27
15.276,1688,1.56
15.278,1693,1.27
15.280,1698,1.34
15.282,1704,1.41
15.284,1709,1.70
15.286,1715,1.84
15.288,1721,1.63
15.290,1728,1.48
15.292,1734,2.06
15.294,1740,1.84
15.296,1747,2.27
15.298,1753,2.13
15.300,1759,1.63
15.302,1766,1.84
15.304,1772,2.48
15.306,1778,2.77
15.308,1784,2.56
15.310,1790,2.84
15.312,1796,2.41
15.314,1802,2.63
15.316,1807,2.98
15.318,1812,2.98
15.320,1817,3.27
15.322,1822,3.27
15.324,1826,3.20
15.326,1830,3.70
15.328,1834,3.55
15.330,1837,3.98
15.332,1840,3.84
15.334,1843,3.48
15.336,1845,3.55
15.338,1847,4.05
15.340,1848,3.91
15.342,1849,4.20
15.344,1850,4.20
15.346,1850,4.13
15.348,1850,4.13
15.350,1849,4.48
15.352,1848,4.41
15.354,1847,4.20
15.356,1845,4.70
15.358,1843,3.77
15.360,1840,4.70
15.362,1837,3.91
15.364,1834,4.34
15.366,1830,4.34
15.368,1826,4.13
15.370,1822,4.34
15.372,1817,4.05
15.374,1812,4.27
15.376,1807,4.13
15.378,1802,4.41
15.380,1796,4.05
15.382,1790,3.91
15.384,1784,3.77
15.386,1778,3.70
15.388,1772,3.84
15.390,1765,3.77
15.392,1759,3.20
15.394,1753,3.48
15.396,1746,3.20
15.398,1740,3.48
15.400,1733,2.91
15.402,1727,3.48
15.404,1721,2.63
15.406,1715,3.13
15.408,1709,2.48
15.410,1703,2.56
15.412,1697,2.77
15.414,1692,2.56
15.416,1687,2.34
15.418,1682,2.27
15.420,1677,2.13
15.422,1673,2.41
15.424,1669,2.06
15.426,1665,2.27
15.428,1662,1.56
15.430,1659,1.63
15.432,1657,1.77
15.434,1655,1.56
15.436,1653,1.91
15.438,1652,1.34
15.440,1651,1.56
15.442,1650,1.34
15.444,1650,1.70
15.446,1650,1.56
15.448,1651,1.63
15.450,1652,0.84
15.452,1654,1.34
15.454,1656,0.91
15.456,1658,1.34
15.458,1661,1.48
15.460,1664,1.13
15.462,1668,1.20
15.464,1671,1.20
15.466,1676,1.41
15.468,1680,1.48
15.470,1685,1.20
15.472,1690,1.56
15.474,1695,1.13
15.476,1701,1.56
15.478,1706,1.77
15.480,1712,1.56
15.482,1718,1.48
15.484,1725,1.34
15.486,1731,1.77
15.488,1737,1.70
15.490,1744,2.06
15.492,1750,2.13
15.494,1757,2.13
15.496,1763,1.84
15.498,1770,2.70
15.500,1776,2.20
15.502,1782,2.70
15.504,1788,2.48
15.506,1794,2.56
15.508,1800,2.70
15.510,1805,2.98
15.512,1811,3.27
15.514,1816,3.34
15.516,1820,3.27
15.518,1825,2.98
15.520,1829,3.27
15.522,1833,3.70
15.524,1836,3.48
15.526,1839,3.63
15.528,1842,3.55
15.530,1844,3.70
15.532,1846,4.05
15.534,1848,3.91
15.536,1849,4.34
15.538,1850,4.05
15.540,1850,4.05
15.542,1850,4.27
15.544,1849,4.05
15.546,1848,4.34
15.548,1847,4.27
15.550,1845,4.55
15.552,1843,3.98
15.554,1840,4.27
15.556,1837,4.05
15.558,1834,4.55
15.560,1830,4.13
15.562,1826,4.27
15.564,1822,4.05
15.566,1817,4.05
15.568,1812,4.20
15.570,1807,3.98
15.572,1801,4.27
15.574,1795,3.77
15.576,1790,4.13
15.578,1783,3.41
15.580,1777,4.13
15.582,1771,3.55
15.584,1764,3.98
15.586,1758,3.27
15.588,1751,3.63
15.590,1745,2.98
15.592,1738,3.48
15.594,1732,3.05
15.596,1726,3.20
15.598,1719,2.77
15.600,1713,2.98
15.602,1707,2.84
15.604,1701,2.70
15.606,1696,2.77
15.608,1690,2.48
15.610,1685,2.41
15.612,1680,2.27
15.614,1676,1.84
15.616,1672,2.20
15.618,1668,1.84
15.620,1664,2.13
15.622,1661,1.77
15.624,1658,1.56
15.626,1656,1.84
15.628,1654,1.70
15.630,1652,1.41
15.632,1651,1.91
15.634,1650,1.20
15.636,1650,1.56
15.638,1650,1.27
15.640,1651,1.48
15.642,1652,1.56
15.644,1653,1.27
15.646,1655,1.48
15.648,1657,1.06
15.650,1660,1.27
15.652,1663,1.27
15.654,1666,0.99
15.656,1670,1.56
15.658,1674,0.91
15.660,1678,1.70
15.662,1683,1.34
15.664,1688,1.48
15.666,1693,1.56
15.668,1699,1.41
15.670,1705,1.56
15.672,1710,1.63
15.674,1717,1.48
15.676,1723,1.63
15.678,1729,1.56
15.680,1736,1.77
15.682,1742,2.13
15.684,1749,1.77
15.686,1755,2.13
15.688,1762,1.98
15.690,1768,1.91
15.692,1775,2.27
15.694,1781,2.70
15.696,1787,2.56
15.698,1793,2.48
15.700,1799,2.77
15.702,1805,2.20
15.704,1810,3.13
15.706,1815,3.27
15.708,1820,3.13
15.710,1825,3.55
15.712,1829,2.98
15.714,1833,3.41
15.716,1836,3.70
15.718,1839,3.84
15.720,1842,3.91
15.722,1844,3.84
15.724,1846,3.84
15.726,1848,3.77
15.728,1849,3.91
15.730,1850,3.98
15.732,1850,4.20
15.734,1850,4.13
15.736,1849,4.13
15.738,1848,4.13
15.740,1847,4.48
15.742,1845,4.20
15.744,1842,4.63
15.746,1840,4.05
15.748,1837,4.34
15.750,1833,4.27
15.752,1829,4.48
15.754,1825,4.48
15.756,1821,4.13
15.758,1816,4.13
15.760,1811,4.05
15.762,1805,3.98
15.764,1800,3.77
15.766,1794,4.20
15.768,1788,3.77
15.770,1782,3.77
15.772,1775,3.48
15.774,1769,3.77
15.776,1762,3.41
15.778,1756,4.13
15.780,1749,2.98
15.782,1743,3.48
15.784,1736,2.91
15.786,1729,3.27
15.788,1723,2.98
15.790,1717,3.05
15.792,1711,2.77
15.794,1705,2.20
15.796,1699,2.63
15.798,1693,2.06
15.800,1688,2.63
15.802,1683,2.06
15.804,1678,2.27
15.806,1674,1.84
15.808,1670,2.13
15.810,1666,1.98
15.812,1662,2.27
15.814,1659,1.63
15.816,1657,2.20
15.818,1655,1.13
15.820,1653,1.70
15.822,1651,1.41
15.824,1651,1.56
15.826,1650,1.27
15.828,1650,1.20
15.830,1650,1.27
15.832,1651,1.13
15.834,1653,1.41
15.836,1654,1.41
15.838,1656,1.41
15.840,1659,1.06
15.842,1662,1.41
15.844,1665,1.13
15.846,1669,1.63
15.848,1673,1.34
15.850,1677,1.41
15.852,1682,1.06
15.854,1687,1.27
15.856,1692,1.48
15.858,1698,1.41
15.860,1704,1.27
15.862,1710,1.48
15.864,1716,1.63
15.866,1722,1.77
15.868,1729,1.98
15.870,1735,1.91
15.872,1742,1.63
15.874,1748,1.63
15.876,1755,2.13
15.878,1762,2.13
15.880,1768,2.27
15.882,1775,2.34
15.884,1781,2.20
15.886,1787,2.06
15.888,1793,3.05
15.890,1799,2.84
15.892,1805,3.05
15.894,1810,3.05
15.896,1816,2.98
15.898,1820,3.27
15.900,1825,3.48
15.902,1829,3.70
15.904,1833,3.70
15.906,1837,3.41
15.908,1840,3.48
15.910,1843,3.84
15.912,1845,3.77
15.914,1847,3.91
15.916,1848,3.91
15.918,1849,3.98
15.920,1850,4.05
15.922,1850,4.20
15.924,1850,4.20
15.926,1849,4.27
15.928,1848,4.41
15.930,1846,4.27
15.932,1844,3.91
15.934,1842,4.34
15.936,1839,3.91
15.938,1836,4.70
15.940,1832,4.05
15.942,1828,4.48
15.944,1824,4.20
15.946,1819,4.27
15.948,1814,4.27
15.950,1809,4.27
15.952,1803,4.27
15.954,1797,3.84
15.956,1791,3.77
15.958,1785,3.70
15.960,1779,3.70
15.962,1772,3.91
15.964,1766,3.27
15.966,1759,3.13
15.968,1752,3.41
15.970,1746,3.20
15.972,1739,3.70
15.974,1732,2.98
15.976,1726,3.41
15.978,1719,2.48
15.980,1713,2.84
15.982,1707,2.56
15.984,1701,2.63
15.986,1695,2.41
15.988,1690,2.20
15.990,1685,2.20
15.992,1680,2.27
15.994,1675,2.27
15.996,1671,2.63
15.998,1667,1.91
16.000,1663,2.13
16.002,1660,1.63
16.004,1657,1.56
16.006,1655,1.70
16.008,1653,1.41
16.010,1652,1.63
16.012,1651,1.13
16.014,1650,1.41
16.016,1650,1.41
16.018,1650,1.56
16.020,1651,1.48
16.022,1652,1.41
16.024,1654,0.91
16.026,1656,1.56
16.028,1659,0.99
16.030,1661,1.48
16.032,1665,1.34
16.034,1668,1.20
16.036,1673,1.20
16.038,1677,1.13
16.040,1682,1.48
16.042,1687,1.34
16.044,1692,1.27
16.046,1698,1.56
16.048,1704,1.56
16.050,1710,1.48
16.052,1716,1.91
16.054,1722,1.34
16.056,1729,1.56
16.058,1735,1.48
16.060,1742,2.13
16.062,1749,2.06
16.064,1755,2.27
16.066,1762,2.27
16.068,1769,1.98
16.070,1775,2.06
16.072,1782,2.91
16.074,1788,2.34
16.076,1794,2.91
16.078,1800,2.48
16.080,1806,2.56
16.082,1811,2.91
16.084,1817,3.27
16.086,1821,3.20
16.088,1826,3.34
16.090,1830,3.20
16.092,1834,3.48
16.094,1837,3.70
16.096,1841,3.84
16.098,1843,3.84
16.100,1845,3.55
16.102,1847,3.63
16.104,1849,3.91
16.106,1849,4.27
16.108,1850,4.13
16.110,1850,4.34
16.112,1849,4.20
16.114,1849,4.05
16.116,1847,4.05
16.118,1845,4.34
16.120,1843,4.05
16.122,1841,4.55
16.124,1837,3.91
16.126,1834,4.41
16.128,1830,4.20
16.130,1826,4.34
16.132,1821,4.20
16.134,1816,3.84
16.136,1811,4.77
16.138,1806,3.84
16.140,1800,4.41
16.142,1794,3.63
16.144,1788,4.20
16.146,1782,3.84
16.148,1775,3.91
16.150,1768,3.41
16.152,1762,3.41
16.154,1755,3.34
16.156,1748,3.48
16.158,1742,3.41
16.160,1735,3.63
16.162,1728,3.05
16.164,1722,2.98
16.166,1715,2.91
16.168,1709,2.70
16.170,1703,2.70
16.172,1697,2.41
16.174,1691,2.41
16.176,1686,2.06
16.178,1681,2.06
16.180,1676,2.48
16.182,1672,2.13
16.184,1668,2.27
16.186,1664,2.06
16.188,1661,1.63
16.190,1658,2.06
16.192,1656,1.63
16.194,1654,1.91
16.196,1652,1.41
16.198,1651,1.41
16.200,1650,1.27
16.202,1650,1.56
16.204,1650,1.34
16.206,1651,1.70
16.208,1652,0.84
16.210,1654,1.41
16.212,1656,0.99
16.214,1658,1.56
16.216,1661,1.63
16.218,1665,1.27
16.220,1668,1.27
16.222,1673,1.13
16.224,1677,1.41
16.226,1682,1.27
16.228,1687,1.13
16.230,1692,1.56
16.232,1698,1.20
16.234,1704,1.48
16.236,1710,1.77
16.238,1716,1.48
16.240,1723,1.56
16.242,1729,1.48
16.244,1736,2.06
16.246,1743,1.91
16.248,1750,2.06
16.250,1757,2.06
16.252,1763,2.06
16.254,1770,1.77
16.256,1777,2.77
16.258,1783,2.34
16.260,1789,2.70
16.262,1796,2.56
16.264,1802,2.63
16.266,1807,2.84
16.268,1813,3.41
16.270,1818,3.20
16.272,1823,3.20
16.274,1827,3.27
16.276,1831,3.34
16.278,1835,3.91
16.280,1839,3.70
16.282,1842,3.41
16.284,1844,3.70
16.286,1846,3.70
16.288,1848,3.84
16.290,1849,4.34
16.292,1850,4.05
16.294,1850,4.20
16.296,1850,4.05
16.298,1849,4.20
16.300,1848,3.98
16.302,1846,4.55
16.304,1844,4.13
16.306,1842,4.48
16.308,1839,4.20
16.310,1836,4.41
16.312,1832,4.48
16.314,1828,4.20
16.316,1823,4.63
16.318,1819,3.70
16.320,1814,4.77
16.322,1808,3.98
16.324,1802,4.05
16.326,1796,3.91
16.328,1790,3.84
16.330,1784,3.91
16.332,1777,3.70
16.334,1771,3.55
16.336,1764,3.63
16.338,1757,3.48
16.340,1750,3.55
16.342,1744,3.20
16.344,1737,3.27
16.346,1730,3.27
16.348,1723,2.63
16.350,1717,3.27
16.352,1710,2.48
16.354,1704,2.63
16.356,1698,2.34
16.358,1693,2.48
16.360,1687,2.34
16.362,1682,2.41
16.364,1677,2.27
16.366,1673,2.41
16.368,1668,1.63
16.370,1665,2.20
16.372,1661,1.41
16.374,1658,2.06
16.376,1656,1.63
16.378,1654,1.98
16.380,1652,1.41
16.382,1651,1.48
16.384,1650,1.48
16.386,1650,1.63
16.388,1650,1.48
16.390,1651,1.56
16.392,1652,0.99
16.394,1654,1.13
16.396,1656,1.20
16.398,1658,1.20
16.400,1661,1.70
16.402,1665,1.06
16.404,1669,1.34
16.406,1673,1.20
16.408,1677,1.27
16.410,1682,1.56
16.412,1687,1.20
16.414,1693,1.56
16.416,1699,1.34
16.418,1705,1.27
16.420,1711,1.63
16.422,1717,1.56
16.424,1724,1.56
16.426,1731,1.63
16.428,1737,1.98
16.430,1744,2.06
16.432,1751,2.20
16.434,1758,2.06
16.436,1765,2.06
16.438,1772,1.77
16.440,1778,2.70
16.442,1785,2.56
16.444,1791,2.48
16.446,1797,2.63
16.448,1803,2.70
16.450,1809,2.91
16.452,1814,3.20
16.454,1820,3.41
16.456,1824,3.34
16.458,1829,3.48
16.460,1833,3.13
16.462,1836,3.84
16.464,1840,3.70
16.466,1843,3.63
16.468,1845,3.63
16.470,1847,3.70
16.472,1848,3.77
16.474,1849,4.27
16.476,1850,4.27
16.478,1850,4.13
16.480,1850,4.27
16.482,1849,4.05
16.484,1847,4.13
16.486,1845,4.55
16.488,1843,4.13
16.490,1840,4.34
16.492,1837,4.13
16.494,1834,4.34
16.496,1830,4.55
16.498,1825,3.84
16.500,1821,4.55
16.502,1816,3.55
16.504,1810,4.34
16.506,1805,3.98
16.508,1799,4.05
16.510,1793,4.13
16.512,1786,3.84
16.514,1780,3.91
16.516,1773,3.63
16.518,1766,3.70
16.520,1759,3.70
16.522,1752,3.41
16.524,1746,3.27
16.526,1739,3.34
16.528,1732,3.20
16.530,1725,3.55
16.532,1718,2.48
16.534,1712,3.05
16.536,1706,2.20
16.538,1699,2.48
16.540,1694,2.41
16.542,1688,2.56
16.544,1683,2.20
16.546,1678,2.27
16.548,1673,2.20
16.550,1669,2.34
16.552,1665,1.84
16.554,1662,2.13
16.556,1659,1.20
16.558,1656,1.84
16.560,1654,1.48
16.562,1652,1.91
16.564,1651,1.41
16.566,1650,1.41
16.568,1650,1.34
16.570,1650,1.48
16.572,1651,1.41
16.574,1652,1.70
16.576,1654,1.34
16.578,1656,1.13
16.580,1658,1.41
16.582,1662,1.06
16.584,1665,1.70
16.586,1669,1.27
16.588,1673,1.13
16.590,1678,1.13
16.592,1683,1.13
16.594,1688,1.41
16.596,1694,1.56
16.598,1699,1.56
16.600,1706,1.77
16.602,1712,1.20
16.604,1718,1.77
16.606,1725,1.63
16.608,1732,1.70
16.610,1739,1.56
16.612,1746,1.98
16.614,1753,2.06
16.616,1760,2.06
16.618,1766,2.20
16.620,1773,2.34
16.622,1780,2.20
16.624,1787,2.63
16.626,1793,2.77
16.628,1799,2.56
16.630,1805,2.98
16.632,1811,2.48
16.634,1816,3.20
16.636,1821,3.13
16.638,1826,3.55
16.640,1830,3.63
16.642,1834,3.41
16.644,1838,3.70
16.646,1841,3.63
16.648,1844,4.05
16.650,1846,3.91
16.652,1848,3.84
16.654,1849,3.91
16.656,1850,3.84
16.658,1850,4.34
16.660,1850,4.13
16.662,1849,4.34
16.664,1848,4.41
16.666,1846,4.05
16.668,1844,4.13
16.670,1842,4.48
16.672,1839,4.05
16.674,1835,4.63
16.676,1832,4.20
16.678,1827,4.34
16.680,1823,4.20
16.682,1818,3.91
16.684,1812,4.41
16.686,1807,3.48
16.688,1801,4.41
16.690,1795,3.70
16.692,1788,4.34
16.694,1782,3.77
16.696,1775,4.05
16.698,1768,3.77
16.700,1761,3.48
16.702,1755,3.34
16.704,1748,3.34
16.706,1741,3.13
16.708,1734,3.20
16.710,1727,3.05
16.712,1720,2.70
16.714,1713,3.27
16.716,1707,2.20
16.718,1701,3.05
16.720,1695,2.34
16.722,1689,2.56
16.724,1684,2.41
16.726,1679,2.34
16.728,1674,2.06
16.730,1670,2.20
16.732,1666,1.84
16.734,1662,2.06
16.736,1659,1.48
16.738,1656,1.77
16.740,1654,1.34
16.742,1652,1.56
16.744,1651,1.56
16.746,1650,1.70
16.748,1650,1.41
16.750,1650,1.20
16.752,1651,1.41
16.754,1652,1.13
16.756,1654,1.48
16.758,1656,1.41
16.760,1659,1.13
16.762,1662,1.13
16.764,1665,1.13
16.766,1669,1.27
16.768,1673,1.41
16.770,1678,1.56
16.772,1683,1.34
16.774,1688,1.34
16.776,1694,1.34
16.778,1700,1.41
16.780,1706,1.70
16.782,1713,1.27
16.784,1719,1.63
16.786,1726,1.70
16.788,1733,1.48
16.790,1740,1.98
16.792,1747,1.91
16.794,1754,1.91
16.796,1761,1.91
16.798,1768,2.13
16.800,1775,2.20
16.802,1782,2.34
16.804,1788,2.56
16.806,1795,2.56
16.808,1801,2.48
16.810,1807,3.41
16.812,1812,2.48
16.814,1818,3.27
16.816,1823,2.98
16.818,1827,3.41
16.820,1832,3.63
16.822,1836,3.55
16.824,1839,3.91
16.826,1842,3.55
16.828,1844,3.70
16.830,1847,3.77
16.832,1848,3.77
16.834,1849,3.91
16.836,1850,3.91
16.838,1850,4.05
16.840,1850,4.34
16.842,1849,4.20
16.844,1847,4.41
16.846,1845,4.41
16.848,1843,4.27
16.850,1840,4.34
16.852,1837,3.91
16.854,1833,4.41
16.856,1829,4.20
16.858,1825,4.13
16.860,1820,4.34
16.862,1815,4.34
16.864,1809,4.27
16.866,1803,4.05
16.868,1797,4.05
16.870,1791,3.84
16.872,1784,4.05
16.874,1778,4.05
16.876,1771,3.63
16.878,1764,3.55
16.880,1757,3.48
16.882,1750,3.13
16.884,1743,3.34
16.886,1736,2.91
16.888,1729,3.20
16.890,1722,2.84
16.892,1715,3.27
16.894,1709,2.63
16.896,1702,2.70
16.898,1696,2.84
16.900,1690,2.13
16.902,1685,2.70
16.904,1680,1.84
16.906,1675,2.27
16.908,1670,2.06
16.910,1666,1.91
16.912,1663,1.98
16.914,1659,1.70
16.916,1657,1.77
16.918,1654,2.34
16.920,1652,1.41
16.922,1651,1.98
16.924,1650,1.34
16.926,1650,1.48
16.928,1650,1.34
16.930,1651,1.34
16.932,1652,1.56
16.934,1654,1.06
16.936,1656,1.34
16.938,1658,1.27
16.940,1662,1.13
16.942,1665,1.70
16.944,1669,1.20
16.946,1673,1.56
16.948,1678,1.06
16.950,1683,1.34
16.952,1689,1.48
16.954,1695,1.34
16.956,1701,1.63
16.958,1707,1.41
16.960,1713,1.48
16.962,1720,1.48
16.964,1727,1.56
16.966,1734,1.77
16.968,1741,1.70
16.970,1748,1.91
16.972,1755,2.13
16.974,1762,1.84
16.976,1769,2.27
16.978,1776,2.13
16.980,1783,2.27
16.982,1790,2.56
16.984,1796,2.77
16.986,1802,2.84
16.988,1808,3.13
16.990,1814,3.20
16.992,1819,2.98
16.994,1824,3.41
16.996,1829,3.13
16.998,1833,3.41
17.000,1837,3.63
17.002,1840,3.63
17.004,1843,3.55
17.006,1845,3.77
17.008,1847,3.91
17.010,1849,4.05
17.012,1850,3.98
17.014,1850,3.84
17.016,1850,4.13
17.018,1849,3.98
17.020,1848,4.34
17.022,1847,4.41
17.024,1845,4.27
17.026,1842,4.48
17.028,1839,4.34
17.030,1835,4.05
17.032,1832,4.27
17.034,1827,3.91
17.036,1822,4.34
17.038,1817,4.13
17.040,1812,4.34
17.042,1806,4.20
17.044,1800,4.13
17.046,1794,4.13
17.048,1787,3.63
17.050,1781,4.13
17.052,1774,3.20
17.054,1767,3.91
17.056,1760,3.48
17.058,1753,3.48
17.060,1745,3.27
17.062,1738,3.34
17.064,1731,2.70
17.066,1724,3.34
17.068,1717,2.98
17.070,1711,2.77
17.072,1704,2.91
17.074,1698,2.56
17.076,1692,2.56
17.078,1686,2.41
17.080,1681,2.34
17.082,1676,2.41
17.084,1671,1.77
17.086,1667,2.06
17.088,1663,1.56
17.090,1660,2.06
17.092,1657,1.84
17.094,1655,1.84
17.096,1653,1.70
17.098,1651,1.27
17.100,1650,1.63
17.102,1650,1.56
17.104,1650,1.41
17.106,1651,1.41
17.108,1652,1.20
17.110,1653,0.91
17.112,1656,1.34
17.114,1658,1.06
17.116,1661,1.56
17.118,1665,1.27
17.120,1669,1.13
17.122,1673,1.41
17.124,1678,1.13
17.126,1683,1.70
17.128,1689,1.06
17.130,1694,1.41
17.132,1701,1.56
17.134,1707,1.20
17.136,1713,1.84
17.138,1720,1.56
17.140,1727,1.70
17.142,1734,1.84
17.144,1741,1.84
17.146,1748,2.06
17.148,1756,1.84
17.150,1763,2.13
17.152,1770,2.27
17.154,1777,1.98
17.156,1784,2.84
17.158,1790,2.41
17.160,1797,2.63
17.162,1803,2.70
17.164,1809,2.77
17.166,1815,3.13
17.168,1820,3.27
17.170,1825,3.27
17.172,1830,3.27
17.174,1834,3.34
17.176,1837,3.48
17.178,1841,3.77
17.180,1843,3.70
17.182,1846,3.63
17.184,1848,3.77
17.186,1849,3.98
17.188,1850,4.13
17.190,1850,4.20
17.192,1850,4.05
17.194,1849,4.27
17.196,1848,4.20
17.198,1846,4.27
17.200,1844,4.13
17.202,1841,4.34
17.204,1838,3.98
17.206,1834,4.48
17.208,1830,4.20
17.210,1825,4.55
17.212,1820,3.98
17.214,1815,4.13
17.216,1810,4.05
17.218,1804,3.91
17.220,1797,4.70
17.222,1791,3.63
17.224,1784,3.91
17.226,1777,3.48
17.228,1770,3.77
17.230,1763,3.41
17.232,1756,3.98
17.234,1749,3.05
17.236,1742,3.34
17.238,1734,2.70
17.240,1727,3.34
17.242,1720,3.20
17.244,1714,2.70
17.246,1707,2.98
17.248,1701,1.91
17.250,1694,2.84
17.252,1689,2.27
17.254,1683,2.56
17.256,1678,2.27
17.258,1673,1.91
17.260,1669,1.98
17.262,1665,1.91
17.264,1661,1.98
17.266,1658,2.27
17.268,1655,1.34
17.270,1653,1.91
17.272,1652,1.34
17.274,1651,1.63
17.276,1650,1.56
17.278,1650,1.34
17.280,1651,1.41
17.282,1652,1.13
17.284,1653,1.41
17.286,1655,1.27
17.288,1658,1.48
17.290,1661,1.13
17.292,1664,1.27
17.294,1668,1.06
17.296,1672,1.34
17.298,1677,1.27
17.300,1682,1.41
17.302,1688,1.41
17.304,1694,1.34
17.306,1700,1.48
17.308,1706,1.56
17.310,1713,1.56
17.312,1720,1.70
17.314,1727,1.34
17.316,1734,1.56
17.318,1741,2.13
17.320,1748,1.84
17.322,1755,2.27
17.324,1763,1.91
17.326,1770,2.06
17.328,1777,2.20
17.330,1784,2.63
17.332,1791,2.77
17.334,1797,2.63
17.336,1803,2.84
17.338,1809,2.77
17.340,1815,2.91
17.342,1820,3.55
17.344,1825,2.98
17.346,1830,3.55
17.348,1834,3.41
17.350,1838,3.55
17.352,1841,3.63
17.354,1844,3.63
17.356,1846,3.77
17.358,1848,3.84
17.360,1849,3.77
17.362,1850,4.20
17.364,1850,4.13
17.366,1850,4.05
17.368,1849,4.27
17.370,1847,4.34
17.372,1846,4.13
17.374,1843,4.34
17.376,1840,4.27
17.378,1837,4.05
17.380,1833,4.34
17.382,1829,4.13
17.384,1824,4.55
17.386,1819,4.13
17.388,1814,4.05
17.390,1808,4.05
17.392,1802,4.13
17.394,1795,4.20
17.396,1789,3.84
17.398,1782,3.84
17.400,1775,3.34
17.402,1768,3.70
17.404,1761,3.48
17.406,1753,3.48
17.408,1746,3.05
17.410,1739,3.34
17.412,1731,2.77
17.414,1724,3.48
17.416,1717,3.05
17.418,1711,3.05
17.420,1704,2.84
17.422,1698,2.56
17.424,1692,2.56
17.426,1686,2.20
17.428,1680,2.41
17.430,1675,2.13
17.432,1671,1.84
17.434,1666,1.98
17.436,1663,1.56
17.438,1659,2.13
17.440,1657,1.77
17.442,1654,2.06
17.444,1652,1.56
17.446,1651,1.56
17.448,1650,1.56
17.450,1650,1.63
17.452,1650,1.27
17.454,1651,1.56
17.456,1652,1.20
17.458,1654,1.13
17.460,1657,1.41
17.462,1660,1.13
17.464,1663,1.56
17.466,1667,1.20
17.468,1671,1.27
17.470,1676,1.27
17.472,1681,1.27
17.474,1686,1.70
17.476,1692,1.06
17.478,1698,1.56
17.480,1705,1.48
17.482,1711,1.34
17.484,1718,2.06
17.486,1725,1.56
17.488,1732,1.77
17.490,1740,1.56
17.492,1747,1.84
17.494,1754,2.06
17.496,1762,2.13
17.498,1769,2.20
17.500,1776,2.27
17.502,1783,2.06
17.504,1790,2.84
17.506,1796,2.41
17.508,1803,2.84
17.510,1809,2.63
17.512,1815,3.05
17.514,1820,3.20
17.516,1825,3.41
17.518,1830,3.70
17.520,1834,3.63
17.522,1838,3.27
17.524,1841,3.55
17.526,1844,3.55
17.528,1846,3.91
17.530,1848,3.77
17.532,1849,4.05
17.534,1850,3.98
17.536,1850,4.05
17.538,1850,4.34
17.540,1849,4.20
17.542,1847,4.27
17.544,1845,4.27
17.546,1843,4.05
17.548,1840,4.20
17.550,1836,4.48
17.552,1833,4.20
17.554,1828,4.55
17.556,1823,4.13
17.558,1818,4.20
17.560,1813,3.98
17.562,1807,4.20
17.564,1801,4.05
17.566,1794,4.20
17.568,1787,4.05
17.570,1780,3.70
17.572,1773,3.77
17.574,1766,3.41
17.576,1759,3.48
17.578,1751,3.55
17.580,1744,3.41
17.582,1737,2.91
17.584,1729,3.20
17.586,1722,2.84
17.588,1715,3.13
17.590,1709,2.91
17.592,1702,2.98
17.594,1696,2.48
17.596,1690,2.27
17.598,1684,2.70
17.600,1679,2.27
17.602,1674,2.41
17.604,1669,1.91
17.606,1665,1.91
17.608,1661,1.77
17.610,1658,1.77
17.612,1655,1.84
17.614,1653,1.91
17.616,1652,1.27
17.618,1651,1.77
17.620,1650,1.34
17.622,1650,1.63
17.624,1651,1.48
17.626,1652,1.56
17.628,1653,1.27
17.630,1655,1.27
17.632,1658,1.56
17.634,1661,1.27
17.636,1665,1.48
17.638,1669,1.34
17.640,1674,1.06
17.642,1679,1.34
17.644,1684,1.06
17.646,1690,1.48
17.648,1696,1.41
17.650,1702,1.41
17.652,1709,1.41
17.654,1716,1.63
17.656,1723,1.63
17.658,1730,1.56
17.660,1737,1.77
17.662,1744,1.63
17.664,1752,1.70
17.666,1759,2.34
17.668,1767,2.06
17.670,1774,2.13
17.672,1781,2.20
17.674,1788,2.20
17.676,1795,2.70
17.678,1801,2.91
17.680,1807,3.05
17.682,1813,3.13
17.684,1819,3.13
17.686,1824,2.98
17.688,1829,3.34
17.690,1833,3.41
17.692,1837,3.41
17.694,1840,3.48
17.696,1843,3.63
17.698,1846,3.70
17.700,1848,4.05
17.702,1849,3.91
17.704,1850,4.05
17.706,1850,4.20
17.708,1850,4.13
17.710,1849,4.27
17.712,1847,4.27
17.714,1846,4.13
17.716,1843,4.48
17.718,1840,4.41
17.720,1837,3.98
17.722,1833,4.27
17.724,1828,3.84
17.726,1824,4.27
17.728,1818,4.05
17.730,1813,3.98
17.732,1807,4.34
17.734,1800,3.63
17.736,1794,4.27
17.738,1787,3.77
17.740,1780,4.13
17.742,1773,3.48
17.744,1766,3.84
17.746,1758,3.20
17.748,1751,3.55
17.750,1743,3.34
17.752,1736,3.55
17.754,1729,2.77
17.756,1722,2.70
17.758,1714,2.63
17.760,1708,2.48
17.762,1701,3.13
17.764,1695,2.20
17.766,1689,2.77
17.768,1683,2.06
17.770,1678,2.41
17.772,1673,2.27
17.774,1668,2.27
17.776,1664,1.98
17.778,1661,2.06
17.780,1657,1.56
17.782,1655,2.06
17.784,1653,1.34
17.786,1651,1.56
