time (s),pulsewidth (us),force (lb)
6.552,1874,4.85
6.554,1876,4.35
6.556,1878,4.64
6.558,1880,4.28
6.560,1882,5.14
6.562,1884,4.85
6.564,1886,4.85
6.566,1888,4.43
6.568,1889,4.64
6.570,1891,5.07
6.572,1892,5.28
6.574,1893,5.07
6.576,1895,5.00
6.578,1896,5.14
6.580,1897,5.07
6.582,1897,5.28
6.584,1898,5.57
6.586,1899,5.42
6.588,1899,5.14
6.590,1900,5.07
6.592,1900,5.42
6.594,1900,5.57
6.596,1900,5.42
6.598,1900,4.85
6.600,1900,5.71
6.602,1899,5.21
6.604,1899,5.50
6.606,1898,5.71
6.608,1898,5.78
6.610,1897,5.42
6.612,1896,5.00
6.614,1895,5.57
6.616,1894,6.00
6.618,1893,5.28
6.620,1891,5.50
6.622,1890,5.14
6.624,1888,5.42
6.626,1887,5.07
6.628,1885,5.21
6.630,1883,5.92
6.632,1881,4.85
6.634,1879,5.07
6.636,1877,5.50
6.638,1875,5.50
6.640,1872,5.64
6.642,1870,4.93
6.644,1867,5.35
6.646,1865,5.35
6.648,1862,4.85
6.650,1859,5.28
6.652,1856,5.07
6.654,1853,4.93
6.656,1850,4.50
6.658,1847,4.50
6.660,1844,5.35
6.662,1840,4.50
6.664,1837,4.64
6.666,1834,4.85
6.668,1830,4.71
6.670,1826,4.71
6.672,1823,4.50
6.674,1819,4.64
6.676,1815,4.64
6.678,1812,4.07
6.680,1808,4.43
6.682,1804,4.50
6.684,1800,4.00
6.686,1796,3.93
6.688,1792,3.64
6.690,1788,3.85
6.692,1784,3.78
6.694,1780,3.78
6.696,1776,3.64
6.698,1771,3.78
6.700,1767,3.43
6.702,1763,3.50
6.704,1759,3.28
6.706,1755,3.28
6.708,1750,3.21
6.710,1746,3.14
6.712,1742,2.93
6.714,1738,2.64
6.716,1734,3.21
6.718,1729,2.86
6.720,1725,3.21
6.722,1721,2.93
6.724,1717,2.36
6.726,1713,2.64
6.728,1709,2.57
6.730,1705,2.71
6.732,1701,2.71
6.734,1697,2.21
6.736,1693,2.50
6.738,1689,2.21
6.740,1685,2.36
6.742,1681,2.36
6.744,1678,2.00
6.746,1674,2.07
6.748,1670,1.71
6.750,1667,2.07
6.752,1663,1.86
6.754,1660,2.07
6.756,1656,1.78
6.758,1653,1.57
6.760,1650,1.50
6.762,1647,1.93
6.764,1644,1.21
6.766,1641,1.86
6.768,1638,1.14
6.770,1635,1.50
6.772,1632,1.64
6.774,1630,1.28
6.776,1627,1.57
6.778,1625,1.00
6.780,1623,1.00
6.782,1620,1.00
6.784,1618,1.07
6.786,1616,1.36
6.788,1614,1.14
6.790,1613,1.07
6.792,1611,1.28
6.794,1609,0.86
6.796,1608,1.14
6.798,1607,1.07
6.800,1606,1.21
6.802,1604,0.71
6.804,1603,0.79
6.806,1603,0.79
6.808,1602,0.79
6.810,1601,0.86
6.812,1601,1.07
6.814,1600,0.79
6.816,1600,0.79
6.818,1600,0.64
6.820,1600,0.64
6.822,1600,0.57
6.824,1600,0.50
6.826,1601,0.50
6.828,1601,0.43
6.830,1602,0.43
6.832,1603,0.50
6.834,1603,0.71
6.836,1604,0.57
6.838,1605,0.50
6.840,1607,0.36
6.842,1608,0.50
6.844,1609,0.50
6.846,1611,0.79
6.848,1613,0.57
6.850,1614,0.93
6.852,1616,0.36
6.854,1618,0.64
6.856,1620,0.57
6.858,1623,0.71
6.860,1625,0.50
6.862,1627,0.50
6.864,1630,0.64
6.866,1633,0.57
6.868,1635,0.93
6.870,1638,0.93
6.872,1641,1.00
6.874,1644,0.86
6.876,1647,0.93
6.878,1650,0.86
6.880,1654,0.86
6.882,1657,1.14
6.884,1661,1.14
6.886,1664,1.07
6.888,1668,1.21
6.890,1671,1.21
6.892,1675,1.28
6.894,1679,1.28
6.896,1683,1.21
6.898,1686,1.07
6.900,1690,1.36
6.902,1694,1.43
6.904,1698,1.43
6.906,1703,1.50
6.908,1707,1.43
6.910,1711,1.50
6.912,1715,1.43
6.914,1719,1.93
6.916,1724,2.36
6.918,1728,2.57
6.920,1732,2.21
6.922,1737,2.14
6.924,1741,2.07
6.926,1745,2.14
6.928,1750,1.78
6.930,1754,2.28
6.932,1758,2.14
6.934,1763,2.00
6.936,1767,2.00
6.938,1771,2.50
6.940,1776,2.64
6.942,1780,2.64
6.944,1784,2.93
6.946,1788,3.14
6.948,1793,2.93
6.950,1797,2.86
6.952,1801,2.93
6.954,1805,3.00
6.956,1809,3.21
6.958,1813,3.07
6.960,1817,3.43
6.962,1821,3.21
6.964,1825,3.28
6.966,1828,3.57
6.968,1832,3.71
6.970,1836,3.64
6.972,1839,3.85
6.974,1843,3.93
6.976,1846,3.85
6.978,1849,4.00
6.980,1853,4.00
6.982,1856,3.93
6.984,1859,4.35
6.986,1862,4.21
6.988,1865,4.14
6.990,1868,4.64
6.992,1870,3.93
6.994,1873,5.00
6.996,1875,4.43
6.998,1878,4.78
7.000,1880,4.64
7.002,1882,4.50
7.004,1884,4.93
7.006,1886,4.57
7.008,1888,5.50
7.010,1889,4.64
7.012,1891,5.28
7.014,1892,4.78
7.016,1894,5.42
7.018,1895,5.07
7.020,1896,5.21
7.022,1897,4.93
7.024,1898,5.35
7.026,1898,5.28
7.028,1899,5.42
7.030,1899,5.28
7.032,1900,5.57
7.034,1900,5.14
7.036,1900,5.14
7.038,1900,5.42
7.040,1900,5.78
7.042,1899,5.14
7.044,1899,5.50
7.046,1898,5.28
7.048,1898,5.50
7.050,1897,5.35
7.052,1896,5.21
7.054,1895,5.92
7.056,1893,5.14
7.058,1892,5.64
7.060,1890,5.07
7.062,1889,5.85
7.064,1887,5.42
7.066,1885,5.21
7.068,1883,5.42
7.070,1881,5.42
7.072,1879,4.93
7.074,1877,5.35
7.076,1874,5.14
7.078,1872,5.42
7.080,1869,4.85
7.082,1866,4.93
7.084,1863,5.57
7.086,1860,4.85
7.088,1857,5.07
7.090,1854,5.28
7.092,1851,5.07
7.094,1847,5.21
7.096,1844,4.28
7.098,1840,5.07
7.100,1837,4.78
7.102,1833,4.64
7.104,1829,4.85
7.106,1826,4.78
7.108,1822,4.57
7.110,1818,4.28
7.112,1814,4.21
7.114,1810,4.64
7.116,1806,4.14
7.118,1801,4.28
7.120,1797,4.14
7.122,1793,4.43
7.124,1789,3.78
7.126,1784,4.21
7.128,1780,3.43
7.130,1775,3.93
7.132,1771,3.28
7.134,1767,3.78
7.136,1762,3.43
7.138,1758,3.78
7.140,1753,3.28
7.142,1749,3.28
7.144,1744,3.14
7.146,1740,3.07
7.148,1735,3.28
7.150,1731,3.00
7.152,1726,3.07
7.154,1722,2.64
7.156,1718,2.86
7.158,1713,2.93
7.160,1709,2.78
7.162,1704,2.86
7.164,1700,2.21
7.166,1696,2.43
7.168,1692,2.36
7.170,1688,2.78
7.172,1684,2.36
7.174,1680,2.07
7.176,1676,1.86
7.178,1672,2.14
7.180,1668,1.78
7.182,1664,2.50
7.184,1661,1.64
7.186,1657,1.71
7.188,1653,1.43
7.190,1650,1.71
7.192,1647,1.78
7.194,1644,1.64
7.196,1640,1.64
7.198,1637,1.21
7.200,1634,1.36
7.202,1632,1.57
7.204,1629,1.57
7.206,1626,1.28
7.208,1624,1.21
7.210,1621,0.86
7.212,1619,1.21
7.214,1617,1.14
7.216,1615,1.28
7.218,1613,0.93
7.220,1611,0.79
7.222,1610,0.93
7.224,1608,0.86
7.226,1607,1.21
7.228,1605,1.14
7.230,1604,1.07
7.232,1603,0.93
7.234,1602,0.86
7.236,1602,0.93
7.238,1601,0.71
7.240,1601,0.57
7.242,1600,0.79
7.244,1600,0.43
7.246,1600,0.50
7.248,1600,0.71
7.250,1600,0.71
7.252,1601,0.57
7.254,1601,0.57
7.256,1602,0.50
7.258,1603,0.64
7.260,1604,0.36
7.262,1605,0.64
7.264,1606,0.43
7.266,1607,0.43
7.268,1609,0.43
7.270,1610,0.43
7.272,1612,0.50
7.274,1614,0.57
7.276,1616,0.50
7.278,1618,0.57
7.280,1620,0.57
7.282,1622,0.36
7.284,1625,0.64
7.286,1627,0.86
7.288,1630,0.71
7.290,1633,0.86
7.292,1636,0.57
7.294,1639,0.64
7.296,1642,0.64
7.298,1645,0.93
7.300,1648,1.14
7.302,1652,0.79
7.304,1655,1.00
7.306,1659,0.71
7.308,1663,1.00
7.310,1666,0.93
7.312,1670,1.07
7.314,1674,1.00
7.316,1678,1.07
7.318,1682,1.21
7.320,1686,1.28
7.322,1691,1.50
7.324,1695,1.50
7.326,1699,1.21
7.328,1704,1.28
7.330,1708,1.36
7.332,1712,1.78
7.334,1717,1.86
7.336,1721,1.64
7.338,1726,1.71
7.340,1731,2.07
7.342,1735,2.07
7.344,1740,2.14
7.346,1744,2.36
7.348,1749,2.21
7.350,1754,1.86
7.352,1758,2.14
7.354,1763,2.57
7.356,1767,2.43
7.358,1772,2.36
7.360,1777,2.78
7.362,1781,2.86
7.364,1786,2.64
7.366,1790,3.14
7.368,1794,2.93
7.370,1799,3.07
7.372,1803,2.93
7.374,1808,2.93
7.376,1812,3.21
7.378,1816,3.07
7.380,1820,3.14
7.382,1824,3.43
7.384,1828,3.43
7.386,1832,3.07
7.388,1836,3.64
7.390,1840,3.78
7.392,1843,3.85
7.394,1847,3.85
7.396,1850,3.93
7.398,1854,4.00
7.400,1857,4.00
7.402,1860,4.14
7.404,1863,4.14
7.406,1866,4.35
7.408,1869,4.07
7.410,1872,4.57
7.412,1875,4.71
7.414,1877,4.57
7.416,1880,4.78
7.418,1882,4.50
7.420,1884,4.57
7.422,1886,4.43
7.424,1888,4.85
7.426,1890,5.00
7.428,1891,4.71
7.430,1893,4.93
7.432,1894,4.78
7.434,1895,5.50
7.436,1897,4.93
7.438,1897,5.14
7.440,1898,5.07
7.442,1899,5.07
7.444,1899,5.07
7.446,1900,5.35
7.448,1900,5.07
7.450,1900,5.42
7.452,1900,4.78
7.454,1900,5.42
7.456,1899,5.71
7.458,1899,5.35
7.460,1898,5.64
7.462,1897,5.28
7.464,1896,5.57
7.466,1895,5.57
7.468,1894,5.28
7.470,1893,5.57
7.472,1891,5.35
7.474,1889,5.00
7.476,1888,5.28
7.478,1886,5.28
7.480,1884,5.50
7.482,1881,4.85
7.484,1879,5.28
7.486,1877,5.78
7.488,1874,4.93
7.490,1871,5.42
7.492,1869,5.21
7.494,1866,5.07
7.496,1863,5.07
7.498,1859,4.50
7.500,1856,5.71
7.502,1853,5.00
7.504,1849,4.93
7.506,1846,4.93
7.508,1842,4.71
7.510,1838,4.78
7.512,1834,4.43
7.514,1830,4.57
7.516,1826,4.71
7.518,1822,4.28
7.520,1818,4.50
7.522,1814,4.71
7.524,1809,3.93
7.526,1805,4.50
7.528,1801,3.78
7.530,1796,4.28
7.532,1792,3.93
7.534,1787,4.14
7.536,1783,3.71
7.538,1778,4.14
7.540,1773,3.35
7.542,1769,3.64
7.544,1764,3.50
7.546,1759,3.35
7.548,1754,3.57
7.550,1750,3.14
7.552,1745,3.71
7.554,1740,2.86
7.556,1735,3.35
7.558,1731,2.78
7.560,1726,3.07
7.562,1721,2.57
7.564,1717,2.71
7.566,1712,2.64
7.568,1707,2.57
7.570,1703,2.50
7.572,1698,2.57
7.574,1694,2.14
7.576,1690,2.57
7.578,1685,2.07
7.580,1681,2.50
7.582,1677,2.14
7.584,1673,2.07
7.586,1669,2.14
7.588,1665,1.93
7.590,1661,2.00
7.592,1657,1.78
7.594,1653,1.64
7.596,1650,1.43
7.598,1646,1.78
7.600,1643,1.50
7.602,1640,1.86
7.604,1636,1.07
7.606,1633,1.50
7.608,1630,1.21
7.610,1628,1.71
7.612,1625,1.50
7.614,1622,1.36
7.616,1620,1.36
7.618,1618,0.86
7.620,1615,0.86
7.622,1613,1.14
7.624,1611,1.00
7.626,1610,1.21
7.628,1608,0.64
7.630,1607,1.07
7.632,1605,1.07
7.634,1604,0.86
7.636,1603,1.21
7.638,1602,0.86
7.640,1601,1.00
7.642,1601,0.64
7.644,1600,0.71
7.646,1600,0.86
7.648,1600,0.50
7.650,1600,0.36
7.652,1600,0.71
7.654,1601,0.36
7.656,1601,0.79
7.658,1602,0.29
7.660,1603,0.79
7.662,1603,0.50
7.664,1605,0.43
7.666,1606,0.57
7.668,1607,0.50
7.670,1609,0.43
7.672,1611,0.50
7.674,1612,0.64
7.676,1614,0.57
7.678,1616,0.50
7.680,1619,0.43
7.682,1621,0.43
7.684,1624,0.71
7.686,1626,0.64
7.688,1629,0.64
7.690,1632,0.71
7.692,1635,0.79
7.694,1638,0.64
7.696,1642,0.93
7.698,1645,0.79
7.700,1648,0.86
7.702,1652,0.64
7.704,1656,0.93
7.706,1660,1.00
7.708,1664,0.93
7.710,1668,1.28
7.712,1672,1.07
7.714,1676,1.14
7.716,1680,1.14
7.718,1684,1.14
7.720,1689,1.28
7.722,1693,1.36
7.724,1698,1.43
7.726,1702,1.50
7.728,1707,1.43
7.730,1712,1.71
7.732,1716,1.50
7.734,1721,1.57
7.736,1726,1.36
7.738,1731,1.71
7.740,1736,2.28
7.742,1740,2.36
7.744,1745,2.00
7.746,1750,2.28
7.748,1755,1.93
7.750,1760,2.00
7.752,1765,2.07
7.754,1770,2.78
7.756,1774,2.71
7.758,1779,2.14
7.760,1784,2.64
7.762,1789,2.78
7.764,1793,3.00
7.766,1798,3.00
7.768,1803,3.00
7.770,1807,2.86
7.772,1812,3.07
7.774,1816,2.93
7.776,1820,3.43
7.778,1825,3.50
7.780,1829,3.28
7.782,1833,3.21
7.784,1837,3.64
7.786,1841,3.78
7.788,1845,4.14
7.790,1849,4.00
7.792,1852,3.93
7.794,1856,3.71
7.796,1859,4.00
7.798,1862,4.00
7.800,1866,4.14
7.802,1869,4.07
7.804,1872,3.93
7.806,1874,4.71
7.808,1877,4.35
7.810,1880,4.93
7.812,1882,4.78
7.814,1884,4.64
7.816,1886,4.93
7.818,1888,4.50
7.820,1890,5.28
7.822,1892,4.78
7.824,1893,4.85
7.826,1895,4.93
7.828,1896,5.00
7.830,1897,5.21
7.832,1898,5.14
7.834,1899,5.00
7.836,1899,5.21
7.838,1900,5.21
7.840,1900,5.57
7.842,1900,5.35
7.844,1900,5.64
7.846,1900,5.28
7.848,1899,5.07
7.850,1899,5.57
7.852,1898,5.64
7.854,1897,5.14
7.856,1896,5.28
7.858,1895,5.28
7.860,1894,5.57
7.862,1892,5.14
7.864,1890,5.14
7.866,1889,5.64
7.868,1887,5.07
7.870,1885,5.28
7.872,1882,5.42
7.874,1880,5.71
7.876,1877,5.21
7.878,1875,5.07
7.880,1872,5.14
7.882,1869,5.57
7.884,1866,5.07
7.886,1863,5.21
7.888,1859,5.07
7.890,1856,5.07
7.892,1852,4.71
7.894,1849,4.93
7.896,1845,5.35
7.898,1841,4.71
7.900,1837,4.57
7.902,1833,5.00
7.904,1829,4.85
7.906,1824,5.07
7.908,1820,4.35
7.910,1816,4.50
7.912,1811,4.28
7.914,1806,3.93
7.916,1802,4.07
7.918,1797,4.43
7.920,1792,3.85
7.922,1788,3.85
7.924,1783,3.35
7.926,1778,4.07
7.928,1773,3.71
7.930,1768,3.78
7.932,1763,3.21
7.934,1758,3.35
7.936,1753,3.64
7.938,1748,3.00
7.940,1743,3.78
7.942,1738,2.78
7.944,1733,2.93
7.946,1728,2.57
7.948,1723,3.21
7.950,1718,2.64
7.952,1714,2.93
7.954,1709,2.57
7.956,1704,2.36
7.958,1699,2.78
7.960,1695,2.28
7.962,1690,2.78
7.964,1685,2.28
7.966,1681,2.21
7.968,1676,2.21
7.970,1672,2.14
7.972,1668,1.86
7.974,1664,2.21
7.976,1660,1.43
7.978,1656,1.93
7.980,1652,1.78
7.982,1648,1.71
7.984,1645,1.64
7.986,1641,1.64
7.988,1638,1.71
7.990,1634,1.21
7.992,1631,1.57
7.994,1628,1.21
7.996,1625,1.14
7.998,1623,1.07
8.000,1620,1.28
8.002,1618,1.14
8.004,1615,1.21
8.006,1613,1.00
8.008,1611,1.07
8.010,1609,1.07
8.012,1608,1.07
8.014,1606,1.21
8.016,1605,0.86
8.018,1604,0.86
8.020,1603,0.93
8.022,1602,0.86
8.024,1601,0.86
8.026,1601,1.14
8.028,1600,0.79
8.030,1600,0.64
8.032,1600,0.50
8.034,1600,0.64
8.036,1600,0.43
8.038,1601,0.50
8.040,1602,0.64
8.042,1602,0.64
8.044,1603,0.50
8.046,1605,0.50
8.048,1606,0.57
8.050,1607,0.64
8.052,1609,0.50
8.054,1611,0.50
8.056,1613,0.57
8.058,1615,0.57
8.060,1617,0.43
8.062,1620,0.79
8.064,1622,0.29
8.066,1625,0.71
8.068,1628,0.50
8.070,1631,0.64
8.072,1634,0.71
8.074,1637,0.79
8.076,1641,0.64
8.078,1644,0.79
8.080,1648,0.93
8.082,1652,0.93
8.084,1656,1.07
8.086,1660,0.86
8.088,1664,0.93
8.090,1668,0.93
8.092,1672,0.86
8.094,1677,1.14
8.096,1681,1.36
8.098,1686,1.36
8.100,1690,1.43
8.102,1695,1.36
8.104,1700,1.28
8.106,1705,1.36
8.108,1710,1.57
8.110,1715,1.50
8.112,1720,1.57
8.114,1725,1.64
8.116,1730,1.71
8.118,1735,1.86
8.120,1740,2.36
8.122,1745,2.14
8.124,1750,2.50
8.126,1755,1.64
8.128,1760,2.57
8.130,1765,2.07
8.132,1770,2.28
8.134,1775,2.71
8.136,1780,2.64
8.138,1785,2.43
8.140,1790,2.64
8.142,1795,3.00
8.144,1800,2.93
8.146,1805,3.14
8.148,1810,2.86
8.150,1814,3.00
8.152,1819,3.28
8.154,1823,3.21
8.156,1828,3.50
8.158,1832,3.57
8.160,1836,3.43
8.162,1840,3.78
8.164,1845,3.85
8.166,1848,3.78
8.168,1852,4.07
8.170,1856,3.85
8.172,1860,3.85
8.174,1863,4.14
8.176,1866,4.14
8.178,1869,4.21
8.180,1872,4.78
8.182,1875,4.71
8.184,1878,4.35
8.186,1881,4.78
8.188,1883,3.93
8.190,1885,5.07
8.192,1888,4.43
8.194,1890,4.85
8.196,1891,4.93
8.198,1893,4.43
8.200,1894,4.93
8.202,1896,4.85
8.204,1897,5.14
8.206,1898,4.93
8.208,1899,5.00
8.210,1899,5.07
8.212,1900,5.42
8.214,1900,5.35
8.216,1900,5.50
8.218,1900,5.35
8.220,1900,5.50
8.222,1899,4.93
8.224,1899,5.07
8.226,1898,5.50
8.228,1897,5.14
8.230,1896,5.35
8.232,1894,5.21
8.234,1893,5.28
8.236,1891,5.71
8.238,1889,5.00
8.240,1887,5.57
8.242,1885,5.50
8.244,1883,5.00
8.246,1880,5.35
8.248,1878,5.57
8.250,1875,5.50
8.252,1872,5.14
8.254,1869,5.00
8.256,1865,5.35
8.258,1862,5.35
8.260,1859,5.00
8.262,1855,5.35
8.264,1851,5.07
8.266,1847,4.78
8.268,1843,4.50
8.270,1839,4.78
8.272,1835,4.93
8.274,1830,4.57
8.276,1826,4.57
8.278,1822,4.35
8.280,1817,4.21
8.282,1812,4.71
8.284,1807,4.21
8.286,1803,4.57
8.288,1798,4.07
8.290,1793,3.93
8.292,1788,4.07
8.294,1783,4.14
8.296,1778,3.85
8.298,1772,3.35
8.300,1767,3.50
8.302,1762,3.28
8.304,1757,3.43
8.306,1752,3.35
8.308,1746,3.57
8.310,1741,2.93
8.312,1736,3.57
8.314,1731,2.57
8.316,1726,3.43
8.318,1720,2.64
8.320,1715,3.00
8.322,1710,2.57
8.324,1705,2.86
8.326,1700,2.57
8.328,1695,2.50
8.330,1691,2.28
8.332,1686,2.43
8.334,1681,1.86
8.336,1676,2.43
8.338,1672,1.78
8.340,1668,2.21
8.342,1663,1.93
8.344,1659,2.14
8.346,1655,1.93
8.348,1651,1.86
8.350,1647,1.57
8.352,1643,1.71
8.354,1640,1.57
8.356,1636,1.64
8.358,1633,1.50
8.360,1630,1.28
8.362,1627,1.21
8.364,1624,1.07
8.366,1621,1.64
8.368,1618,0.93
8.370,1616,1.28
8.372,1614,0.79
8.374,1611,0.93
8.376,1610,1.07
8.378,1608,1.07
8.380,1606,1.28
8.382,1605,1.07
8.384,1604,0.79
8.386,1603,1.14
8.388,1602,0.79
8.390,1601,1.00
8.392,1600,0.93
8.394,1600,1.00
8.396,1600,0.57
8.398,1600,0.64
8.400,1600,0.79
8.402,1601,0.57
8.404,1601,0.64
8.406,1602,0.64
8.408,1603,0.57
8.410,1604,0.36
8.412,1606,0.86
8.414,1607,0.29
8.416,1609,0.64
8.418,1611,0.50
8.420,1613,0.29
8.422,1615,0.43
8.424,1617,0.50
8.426,1620,0.50
8.428,1623,0.50
8.430,1625,0.64
8.432,1629,0.57
8.434,1632,0.57
8.436,1635,0.71
8.438,1639,0.71
8.440,1642,1.00
8.442,1646,0.79
8.444,1650,1.00
8.446,1654,0.93
8.448,1658,0.86
8.450,1662,1.14
8.452,1667,1.00
8.454,1671,1.00
8.456,1676,1.00
8.458,1680,1.07
8.460,1685,1.14
8.462,1690,1.36
8.464,1695,1.36
8.466,1700,1.43
8.468,1705,1.36
8.470,1710,1.43
8.472,1715,1.43
8.474,1720,1.50
8.476,1725,1.57
8.478,1731,1.71
8.480,1736,1.78
8.482,1741,2.36
8.484,1747,2.78
8.486,1752,2.50
8.488,1757,2.28
8.490,1763,2.28
8.492,1768,2.28
8.494,1773,2.50
8.496,1778,2.57
8.498,1784,2.78
8.500,1789,2.36
8.502,1794,2.28
8.504,1799,3.00
8.506,1804,3.14
8.508,1809,3.14
8.510,1814,2.93
8.512,1819,3.28
8.514,1823,3.14
8.516,1828,3.64
8.518,1833,3.64
8.520,1837,3.93
8.522,1841,3.35
8.524,1845,3.35
8.526,1850,3.64
8.528,1853,4.00
8.530,1857,3.93
8.532,1861,4.21
8.534,1864,4.35
8.536,1868,4.21
8.538,1871,4.35
8.540,1874,4.57
8.542,1877,4.28
8.544,1880,4.57
8.546,1883,4.43
8.548,1885,4.43
8.550,1887,4.85
8.552,1889,4.57
8.554,1891,4.85
8.556,1893,5.07
8.558,1894,5.07
8.560,1896,5.07
8.562,1897,4.78
8.564,1898,5.00
8.566,1899,4.85
8.568,1899,5.57
8.570,1900,5.07
8.572,1900,5.21
8.574,1900,5.07
8.576,1900,5.35
8.578,1899,5.14
8.580,1899,5.57
8.582,1898,5.50
8.584,1897,5.42
8.586,1896,4.93
8.588,1895,5.21
8.590,1893,5.64
8.592,1892,5.21
8.594,1890,5.21
8.596,1888,5.28
8.598,1885,5.35
8.600,1883,5.35
8.602,1880,5.50
8.604,1878,5.64
8.606,1875,5.28
8.608,1872,4.85
8.610,1868,4.93
8.612,1865,5.64
8.614,1861,5.00
8.616,1858,5.28
8.618,1854,4.71
8.620,1850,4.78
8.622,1846,4.78
8.624,1841,4.50
8.626,1837,5.07
8.628,1833,5.00
8.630,1828,4.35
8.632,1823,4.71
8.634,1819,4.85
8.636,1814,4.64
8.638,1809,4.35
8.640,1804,4.00
8.642,1799,4.28
8.644,1794,3.85
8.646,1788,3.93
8.648,1783,4.21
8.650,1778,3.85
8.652,1772,3.78
8.654,1767,3.43
8.656,1762,3.71
8.658,1756,3.64
8.660,1751,3.50
8.662,1745,3.43
8.664,1740,3.35
8.666,1734,2.93
8.668,1729,3.35
8.670,1724,2.57
8.672,1718,3.14
8.674,1713,2.57
8.676,1708,2.50
8.678,1702,2.71
8.680,1697,2.57
8.682,1692,2.50
8.684,1687,2.07
8.686,1682,2.43
8.688,1678,2.14
8.690,1673,2.43
8.692,1668,2.36
8.694,1664,1.78
8.696,1659,2.00
8.698,1655,1.64
8.700,1651,1.86
8.702,1647,1.57
8.704,1643,1.50
8.706,1639,1.28
8.708,1635,1.50
8.710,1632,1.43
8.712,1629,1.57
8.714,1626,1.21
8.716,1623,1.21
8.718,1620,1.14
8.720,1617,1.00
8.722,1615,1.57
8.724,1612,1.14
8.726,1610,1.14
8.728,1608,0.64
8.730,1607,0.93
8.732,1605,0.93
8.734,1604,1.00
8.736,1603,1.07
8.738,1602,1.00
8.740,1601,0.64
8.742,1600,1.07
8.744,1600,1.00
8.746,1600,0.57
8.748,1600,0.57
8.750,1600,0.71
8.752,1601,0.50
8.754,1601,0.43
8.756,1602,0.71
8.758,1603,0.50
8.760,1605,0.36
8.762,1606,0.36
8.764,1608,0.57
8.766,1610,0.50
8.768,1612,0.57
8.770,1614,0.43
8.772,1616,0.50
8.774,1619,0.57
8.776,1622,0.57
8.778,1624,0.57
8.780,1628,0.64
8.782,1631,0.57
8.784,1634,0.64
8.786,1638,0.64
8.788,1642,0.86
8.790,1646,0.64
8.792,1650,0.64
8.794,1654,0.64
8.796,1658,0.71
8.798,1662,0.71
8.800,1667,1.00
8.802,1672,0.86
8.804,1676,1.00
8.806,1681,1.21
8.808,1686,1.43
8.810,1691,1.36
8.812,1696,1.21
8.814,1702,1.21
8.816,1707,1.21
8.818,1712,1.50
8.820,1718,1.57
8.822,1723,1.57
8.824,1729,1.43
8.826,1734,1.21
8.828,1740,1.57
8.830,1745,1.43
8.832,1751,2.50
8.834,1756,2.78
8.836,1762,2.71
8.838,1767,2.64
8.840,1773,2.64
8.842,1778,2.57
8.844,1784,2.28
8.846,1789,2.64
8.848,1794,2.86
8.850,1800,2.57
8.852,1805,2.64
8.854,1810,3.07
8.856,1815,3.00
8.858,1820,3.35
8.860,1825,3.28
8.862,1830,3.43
8.864,1834,3.43
8.866,1839,3.57
8.868,1843,3.64
8.870,1848,4.00
8.872,1852,3.50
8.874,1856,3.71
8.876,1860,3.93
8.878,1863,3.93
8.880,1867,4.21
8.882,1870,4.07
8.884,1874,4.14
8.886,1877,4.50
8.888,1880,4.35
8.890,1882,4.71
8.892,1885,4.71
8.894,1887,4.93
8.896,1889,4.57
8.898,1891,4.85
8.900,1893,4.57
8.902,1895,4.93
8.904,1896,4.85
8.906,1897,4.57
8.908,1898,4.93
8.910,1899,5.14
8.912,1900,5.28
8.914,1900,5.07
8.916,1900,4.93
8.918,1900,5.21
8.920,1900,5.42
8.922,1899,5.35
8.924,1898,5.50
8.926,1898,5.35
8.928,1896,5.42
8.930,1895,4.78
8.932,1894,5.50
8.934,1892,5.64
8.936,1890,5.14
8.938,1888,5.21
8.940,1885,5.00
8.942,1883,5.28
8.944,1880,5.57
8.946,1877,5.07
8.948,1874,5.71
8.950,1871,5.14
8.952,1868,4.78
8.954,1864,5.50
8.956,1860,5.42
8.958,1857,5.21
8.960,1852,4.50
8.962,1848,4.64
8.964,1844,5.21
8.966,1840,4.85
8.968,1835,4.85
8.970,1830,4.85
8.972,1825,4.28
8.974,1821,4.21
8.976,1815,4.14
8.978,1810,5.07
8.980,1805,4.71
8.982,1800,3.71
8.984,1795,4.21
8.986,1789,3.93
8.988,1784,3.85
8.990,1778,4.00
8.992,1773,3.64
8.994,1767,3.57
8.996,1761,3.28
8.998,1756,3.28
9.000,1750,3.78
9.002,1744,3.64
9.004,1739,3.14
9.006,1733,2.93
9.008,1727,2.93
9.010,1722,2.57
9.012,1716,3.21
9.014,1711,2.78
9.016,1705,3.00
9.018,1700,2.14
9.020,1695,2.28
9.022,1689,2.57
9.024,1684,2.21
9.026,1679,2.71
9.028,1674,1.64
9.030,1669,1.93
9.032,1665,1.71
9.034,1660,1.78
9.036,1656,2.07
9.038,1651,1.71
9.040,1647,1.57
9.042,1643,1.71
9.044,1639,1.50
9.046,1635,1.93
9.048,1632,1.64
9.050,1628,1.28
9.052,1625,1.14
9.054,1622,1.07
9.056,1619,1.28
9.058,1617,1.14
9.060,1614,1.07
9.062,1612,1.00
9.064,1610,0.71
9.066,1608,1.00
9.068,1606,1.00
9.070,1605,1.36
9.072,1603,1.21
9.074,1602,0.79
9.076,1601,1.21
9.078,1601,0.71
9.080,1600,0.71
9.082,1600,0.79
9.084,1600,0.79
9.086,1600,0.57
9.088,1601,0.43
9.090,1601,0.64
9.092,1602,0.64
