time (s),pulsewidth (us),force (lb)
14.840,1763,3.00
14.842,1789,3.14
14.844,1800,2.93
14.846,1792,2.78
14.848,1769,2.36
14.850,1738,2.14
14.852,1712,2.28
14.854,1700,2.50
14.856,1707,2.78
14.858,1730,2.86
14.860,1760,3.00
14.862,1787,3.21
14.864,1800,2.86
14.866,1794,2.78
14.868,1772,2.64
14.870,1741,2.21
14.872,1714,2.28
14.874,1701,2.43
14.876,1706,2.78
14.878,1727,3.14
14.880,1758,3.07
14.882,1785,3.14
14.884,1799,2.86
14.886,1795,2.93
14.888,1774,3.00
14.890,1744,2.50
14.892,1716,2.28
14.894,1701,2.14
14.896,1705,2.64
14.898,1725,3.14
14.900,1755,3.00
14.902,1783,3.14
14.904,1799,2.86
14.906,1796,2.78
14.908,1776,2.93
14.910,1746,2.36
14.912,1717,2.43
14.914,1701,2.21
14.916,1704,2.50
14.918,1724,3.00
14.920,1753,3.14
14.922,1782,3.21
14.924,1798,3.14
14.926,1797,2.64
14.928,1777,2.57
14.930,1747,2.43
14.932,1719,2.57
14.934,1702,2.43
14.936,1703,2.71
14.938,1722,2.78
14.940,1752,3.07
14.942,1781,3.07
14.944,1798,3.07
14.946,1797,2.64
14.948,1778,2.78
14.950,1749,2.36
14.952,1720,2.28
14.954,1702,2.43
14.956,1703,2.64
14.958,1721,2.93
14.960,1751,2.78
14.962,1780,3.07
14.964,1798,3.21
14.966,1797,2.64
14.968,1779,2.71
14.970,1749,2.50
14.972,1720,1.93
14.974,1702,2.28
14.976,1703,2.43
14.978,1721,2.78
14.980,1750,2.93
14.982,1780,3.14
14.984,1798,3.07
14.986,1798,2.64
14.988,1779,2.78
14.990,1750,2.50
14.992,1720,2.28
14.994,1702,2.21
14.996,1702,2.50
14.998,1721,2.93
15.000,1750,3.07
15.002,1779,3.07
15.004,1798,3.07
15.006,1798,2.64
15.008,1779,2.64
15.010,1750,2.71
15.012,1721,2.14
15.014,1702,2.28
15.016,1703,2.43
15.018,1721,2.78
15.020,1750,3.21
15.022,1780,3.07
15.024,1798,3.07
15.026,1797,2.78
15.028,1779,2.50
15.030,1749,2.78
15.032,1720,2.36
15.034,1702,2.36
15.036,1703,2.50
15.038,1721,2.86
15.040,1751,3.00
15.042,1780,3.21
15.044,1798,3.00
15.046,1797,2.71
15.048,1778,2.28
15.050,1749,2.57
15.052,1719,2.36
15.054,1702,2.57
15.056,1703,2.57
15.058,1722,2.86
15.060,1752,3.14
15.062,1781,3.14
15.064,1798,3.00
15.066,1797,2.78
15.068,1777,2.36
15.070,1747,2.43
15.072,1718,2.28
15.074,1702,2.36
15.076,1703,2.71
15.078,1723,2.86
15.080,1753,3.21
15.082,1782,3.07
15.084,1799,3.14
15.086,1796,3.00
15.088,1776,2.50
15.090,1746,2.21
15.092,1717,2.43
15.094,1701,2.14
15.096,1704,2.71
15.098,1725,2.78
15.100,1755,3.14
15.102,1784,3.14
15.104,1799,3.07
15.106,1795,2.78
15.108,1774,2.43
15.110,1744,2.36
15.112,1716,2.50
15.114,1701,2.28
15.116,1705,2.71
15.118,1727,2.86
15.120,1758,3.21
15.122,1785,3.35
15.124,1799,2.86
15.126,1794,2.64
15.128,1772,2.50
15.130,1741,2.21
15.132,1714,2.57
15.134,1700,2.28
15.136,1706,2.78
15.138,1729,2.86
15.140,1760,3.21
15.142,1787,3.28
15.144,1800,3.00
15.146,1793,2.50
15.148,1769,2.64
15.150,1738,2.07
15.152,1712,2.64
15.154,1700,2.36
15.156,1708,2.71
15.158,1732,3.07
15.160,1763,3.07
15.162,1789,3.21
15.164,1800,3.07
15.166,1791,2.36
15.168,1766,2.50
15.170,1735,1.93
15.172,1710,2.50
15.174,1700,2.64
15.176,1710,2.43
15.178,1735,3.00
15.180,1767,3.00
15.182,1791,3.21
15.184,1800,2.86
15.186,1789,2.50
15.188,1763,2.43
15.190,1731,2.21
15.192,1707,2.28
15.194,1700,3.00
15.196,1712,2.36
15.198,1739,3.21
15.200,1770,2.86
15.202,1794,3.07
15.204,1800,2.86
15.206,1786,2.43
15.208,1759,2.36
15.210,1728,2.36
15.212,1705,2.07
15.214,1701,3.28
15.216,1715,2.57
15.218,1744,3.21
15.220,1774,2.86
15.222,1796,3.07
15.224,1799,2.86
15.226,1783,2.64
15.228,1754,2.28
15.230,1724,2.21
15.232,1704,1.93
15.234,1702,3.14
15.236,1719,2.64
15.238,1748,3.35
15.240,1778,3.14
15.242,1797,3.07
15.244,1798,3.00
15.246,1779,2.28
15.248,1749,2.14
15.250,1720,2.50
15.252,1702,2.00
15.254,1703,3.14
15.256,1723,2.86
15.258,1754,3.07
15.260,1783,3.35
15.262,1799,2.93
15.264,1796,3.07
15.266,1775,2.36
15.268,1744,2.14
15.270,1715,2.50
15.272,1701,2.00
15.274,1705,3.00
15.276,1728,3.07
15.278,1759,2.86
15.280,1787,3.50
15.282,1800,2.78
15.284,1793,2.93
15.286,1769,2.28
15.288,1738,2.00
15.290,1711,2.36
15.292,1700,2.21
15.294,1709,2.50
15.296,1733,3.50
15.298,1765,2.57
15.300,1790,3.50
15.302,1800,2.50
15.304,1790,3.00
15.306,1764,2.36
15.308,1732,1.57
15.310,1708,2.50
15.312,1700,2.21
15.314,1712,2.50
15.316,1740,3.78
15.318,1771,2.71
15.320,1794,3.43
15.322,1799,2.57
15.324,1785,2.57
15.326,1757,2.43
15.328,1726,1.86
15.330,1705,2.57
15.332,1701,2.28
15.334,1717,2.57
15.336,1746,3.93
15.338,1777,3.00
15.340,1797,3.21
15.342,1798,2.64
15.344,1780,2.21
15.346,1750,2.50
15.348,1720,2.14
15.350,1702,2.36
15.352,1703,2.71
15.354,1723,2.43
15.356,1754,4.14
15.358,1783,3.00
15.360,1799,3.35
15.362,1795,2.71
15.364,1774,2.36
15.366,1743,2.50
15.368,1714,2.07
15.370,1700,2.28
15.372,1706,2.86
15.374,1730,2.36
15.376,1761,3.93
15.378,1788,3.14
15.380,1800,3.07
15.382,1792,2.71
15.384,1767,2.14
15.386,1735,2.14
15.388,1709,2.14
15.390,1700,2.50
15.392,1711,3.00
15.394,1737,2.57
15.396,1769,3.43
15.398,1793,3.28
15.400,1800,2.78
15.402,1787,2.71
15.404,1759,2.00
15.406,1727,1.93
15.408,1705,2.07
15.410,1701,2.36
15.412,1717,3.35
15.414,1745,2.78
15.416,1776,3.21
15.418,1797,3.07
15.420,1798,2.86
15.422,1780,2.50
15.424,1750,2.28
15.426,1720,2.07
15.428,1702,2.14
15.430,1703,2.28
15.432,1724,3.07
15.434,1754,3.00
15.436,1784,3.43
15.438,1799,2.93
15.440,1795,2.57
15.442,1772,2.28
15.444,1741,2.28
15.446,1713,2.14
15.448,1700,2.14
15.450,1707,2.21
15.452,1732,3.07
15.454,1764,2.93
15.456,1790,3.50
15.458,1800,3.07
15.460,1790,2.64
15.462,1764,2.14
15.464,1732,2.14
15.466,1707,2.14
15.468,1700,2.43
15.470,1713,2.57
15.472,1741,3.07
15.474,1773,2.86
15.476,1795,3.07
15.478,1799,2.93
15.480,1783,2.64
15.482,1754,2.07
15.484,1723,2.21
15.486,1703,2.14
15.488,1702,2.71
15.490,1721,3.00
15.492,1751,3.14
15.494,1781,3.07
15.496,1798,2.50
15.498,1796,2.86
15.500,1775,2.43
15.502,1744,2.07
15.504,1715,2.14
15.506,1701,2.14
15.508,1706,2.64
15.510,1730,3.00
15.512,1762,3.21
15.514,1789,3.07
15.516,1800,3.07
15.518,1791,2.71
15.520,1765,2.21
15.522,1733,1.93
15.524,1708,2.07
15.526,1700,2.28
15.528,1712,2.78
15.530,1740,2.93
15.532,1772,3.28
15.534,1795,3.21
15.536,1799,2.86
15.538,1784,2.64
15.540,1754,2.14
15.542,1723,1.93
15.544,1703,2.21
15.546,1702,2.43
15.548,1721,3.07
15.550,1751,3.07
15.552,1781,3.07
15.554,1799,3.14
15.556,1796,2.43
15.558,1774,2.36
15.560,1743,2.21
15.562,1714,2.00
15.564,1700,2.14
15.566,1707,2.64
15.568,1731,3.00
15.570,1763,3.07
15.572,1790,3.07
15.574,1800,3.14
15.576,1790,2.28
15.578,1763,2.36
15.580,1731,2.00
15.582,1707,1.93
15.584,1700,2.43
15.586,1714,2.86
15.588,1743,3.07
15.590,1774,3.21
15.592,1796,2.64
15.594,1799,3.07
15.596,1781,2.14
15.598,1751,2.14
15.600,1721,2.07
15.602,1702,1.86
15.604,1703,2.50
15.606,1724,3.00
15.608,1755,3.43
15.610,1784,3.21
15.612,1799,2.93
15.614,1794,2.86
15.616,1770,1.93
15.618,1739,1.93
15.620,1711,2.36
15.622,1700,2.21
15.624,1709,2.64
15.626,1736,3.14
15.628,1768,3.50
15.630,1792,3.43
15.632,1800,3.00
15.634,1786,2.57
15.636,1758,2.00
15.638,1726,1.71
15.640,1704,2.64
15.642,1701,2.28
15.644,1718,2.93
15.646,1749,3.14
15.648,1779,3.28
15.650,1798,3.50
15.652,1797,2.71
15.654,1776,2.43
15.656,1745,2.14
15.658,1715,1.57
15.660,1701,2.78
15.662,1706,2.36
15.664,1730,3.00
15.666,1762,3.43
15.668,1789,3.21
15.670,1800,3.50
15.672,1790,2.78
15.674,1763,2.28
15.676,1731,2.00
15.678,1707,1.36
15.680,1700,2.50
15.682,1715,2.64
15.684,1744,2.93
15.686,1775,3.85
15.688,1796,3.14
15.690,1798,3.43
15.692,1780,2.57
15.694,1749,1.93
15.696,1719,2.07
15.698,1701,1.86
15.700,1704,2.14
15.702,1726,3.28
15.704,1758,2.64
15.706,1787,3.78
15.708,1800,3.14
15.710,1792,3.07
15.712,1767,2.36
15.714,1735,1.86
15.716,1709,2.14
15.718,1700,2.14
15.720,1712,2.21
15.722,1740,3.43
15.724,1772,2.36
15.726,1795,3.43
15.728,1799,3.07
15.730,1782,2.78
15.732,1752,2.43
15.734,1721,1.86
15.736,1702,2.14
15.738,1703,2.21
15.740,1724,2.64
15.742,1756,3.57
15.744,1785,2.71
15.746,1800,3.07
15.748,1793,2.78
15.750,1769,2.50
15.752,1737,2.28
15.754,1710,1.71
15.756,1700,2.36
15.758,1711,2.43
15.760,1738,2.57
15.762,1771,4.00
15.764,1794,2.86
15.766,1799,3.07
15.768,1783,2.50
15.770,1754,2.14
15.772,1722,2.21
15.774,1703,2.00
15.776,1703,2.57
15.778,1723,2.78
15.780,1754,2.86
15.782,1784,4.00
15.784,1799,2.86
15.786,1794,3.00
15.788,1770,2.21
15.790,1737,2.00
15.792,1710,2.28
15.794,1700,2.28
15.796,1711,2.71
15.798,1738,3.00
15.800,1770,3.21
15.802,1794,3.28
15.804,1799,3.00
15.806,1784,2.50
15.808,1754,2.14
15.810,1722,1.93
15.812,1703,2.36
15.814,1703,2.36
15.816,1723,2.86
15.818,1755,3.14
15.820,1784,3.35
15.822,1799,3.21
15.824,1794,2.64
15.826,1769,2.07
15.828,1737,1.93
15.830,1710,1.71
15.832,1700,2.28
15.834,1711,2.36
15.836,1739,3.14
15.838,1771,3.50
15.840,1795,3.35
15.842,1799,3.35
15.844,1782,2.93
15.846,1752,2.00
15.848,1721,1.86
15.850,1702,2.00
15.852,1704,2.43
15.854,1725,2.93
15.856,1757,3.14
15.858,1786,3.64
15.860,1800,3.14
15.862,1792,3.00
15.864,1767,2.50
15.866,1735,1.86
15.868,1708,1.86
15.870,1700,2.07
15.872,1713,2.43
15.874,1742,3.14
15.876,1774,3.28
15.878,1796,3.57
15.880,1798,3.00
15.882,1780,2.71
15.884,1749,2.14
15.886,1718,1.64
15.888,1701,1.78
15.890,1705,2.21
15.892,1728,2.64
15.894,1760,3.14
15.896,1788,3.14
15.898,1800,3.57
15.900,1790,2.93
15.902,1764,2.64
15.904,1731,2.07
15.906,1706,1.78
15.908,1701,2.28
15.910,1716,2.43
15.912,1746,3.00
15.914,1777,3.21
15.916,1797,3.00
15.918,1797,3.35
15.920,1776,2.57
15.922,1745,2.14
15.924,1715,2.14
15.926,1700,1.78
15.928,1707,2.36
15.930,1732,2.64
15.932,1765,3.28
15.934,1791,3.57
15.936,1800,3.28
15.938,1787,3.00
15.940,1758,2.28
15.942,1726,2.14
15.944,1704,2.28
15.946,1702,2.21
15.948,1720,2.50
15.950,1751,2.93
15.952,1782,3.28
15.954,1799,3.64
15.956,1795,2.86
15.958,1771,2.64
15.960,1739,2.28
15.962,1711,1.64
15.964,1700,2.71
15.966,1711,2.21
15.968,1738,3.00
15.970,1771,3.07
15.972,1795,3.28
15.974,1799,3.35
15.976,1782,2.78
15.978,1752,2.28
15.980,1720,2.36
15.982,1702,1.50
15.984,1704,2.78
15.986,1726,2.64
15.988,1758,2.86
15.990,1787,3.50
15.992,1800,3.14
15.994,1791,3.21
15.996,1764,2.43
15.998,1732,1.93
16.000,1707,2.07
16.002,1701,1.64
16.004,1716,2.71
16.006,1746,3.00
16.008,1778,3.28
16.010,1798,3.50
16.012,1797,2.86
16.014,1776,2.78
16.016,1744,2.14
16.018,1714,1.64
16.020,1700,2.36
16.022,1708,2.00
16.024,1734,2.93
16.026,1767,3.64
16.028,1792,3.00
16.030,1800,3.64
16.032,1785,2.64
16.034,1756,2.50
16.036,1724,1.78
16.038,1703,1.64
16.040,1703,2.43
16.042,1723,2.28
16.044,1755,3.14
16.046,1785,3.50
16.048,1800,3.07
16.050,1793,3.35
16.052,1767,2.57
16.054,1734,2.28
16.056,1708,1.64
16.058,1700,1.64
16.060,1714,2.50
16.062,1744,2.50
16.064,1776,3.21
16.066,1797,3.57
16.068,1797,3.14
16.070,1777,2.93
16.072,1745,2.50
16.074,1715,2.07
16.076,1700,2.14
16.078,1707,2.00
16.080,1733,2.86
16.082,1766,3.00
16.084,1792,3.28
16.086,1800,3.43
16.088,1786,2.78
16.090,1756,2.43
16.092,1724,1.93
16.094,1703,2.07
16.096,1703,2.43
16.098,1723,2.43
16.100,1755,3.00
16.102,1785,3.07
16.104,1800,3.28
16.106,1792,3.14
16.108,1767,2.50
16.110,1733,2.28
16.112,1708,1.78
16.114,1700,2.36
16.116,1715,2.86
16.118,1745,2.93
16.120,1777,3.21
16.122,1797,3.21
16.124,1797,3.00
16.126,1776,2.86
16.128,1743,2.28
16.130,1714,2.00
16.132,1700,1.93
16.134,1708,2.28
16.136,1735,2.86
16.138,1768,3.07
16.140,1793,3.28
16.142,1799,3.21
16.144,1784,2.64
16.146,1753,2.50
16.148,1721,2.00
16.150,1702,1.78
16.152,1704,2.14
16.154,1726,2.64
16.156,1759,3.14
16.158,1788,3.57
16.160,1800,3.50
16.162,1790,3.28
16.164,1763,2.36
16.166,1730,2.07
16.168,1706,1.78
16.170,1701,1.71
16.172,1718,2.36
16.174,1749,2.71
16.176,1781,3.50
16.178,1799,3.71
16.180,1795,3.14
16.182,1772,3.00
16.184,1739,2.00
16.186,1711,1.93
16.188,1700,2.00
16.190,1712,1.93
16.192,1740,2.71
16.194,1773,2.93
16.196,1796,3.50
16.198,1798,3.35
16.200,1779,2.86
16.202,1747,2.64
16.204,1717,1.71
16.206,1701,1.64
16.208,1707,2.64
16.210,1732,2.00
16.212,1765,3.07
16.214,1792,3.07
16.216,1800,3.21
16.218,1786,3.14
16.220,1756,2.64
16.222,1723,2.28
16.224,1703,1.86
16.226,1703,1.71
16.228,1724,2.93
16.230,1757,2.43
16.232,1786,3.35
16.234,1800,3.00
16.236,1791,3.00
16.238,1764,2.93
16.240,1731,2.07
16.242,1706,2.57
16.244,1701,1.93
16.246,1718,2.21
16.248,1749,3.28
16.250,1781,2.86
16.252,1799,3.43
16.254,1795,2.93
16.256,1771,2.57
16.258,1738,2.50
16.260,1710,1.78
16.262,1700,2.00
16.264,1712,2.50
16.266,1741,2.71
16.268,1774,3.85
16.270,1796,3.00
16.272,1798,3.28
16.274,1778,2.57
16.276,1746,2.21
16.278,1715,2.28
16.280,1700,1.78
16.282,1708,2.28
16.284,1734,2.57
16.286,1767,3.07
16.288,1793,3.93
16.290,1799,3.14
16.292,1784,3.07
16.294,1753,2.36
16.296,1721,2.07
16.298,1702,2.07
16.300,1704,1.93
16.302,1727,2.43
16.304,1761,2.78
16.306,1789,3.07
16.308,1800,3.57
16.310,1788,3.14
16.312,1760,2.78
16.314,1726,2.00
16.316,1704,2.00
16.318,1702,2.07
16.320,1722,2.43
16.322,1754,2.78
16.324,1785,3.21
16.326,1800,3.00
16.328,1792,3.28
16.330,1766,2.93
16.332,1732,2.36
16.334,1707,2.00
16.336,1701,1.86
16.338,1717,2.14
16.340,1748,2.71
16.342,1780,3.07
16.344,1798,3.43
16.346,1795,2.93
16.348,1772,2.86
16.350,1738,2.28
16.352,1710,2.00
16.354,1700,2.00
16.356,1712,2.28
16.358,1742,2.78
16.360,1775,3.07
16.362,1797,3.28
16.364,1797,3.28
16.366,1777,2.43
16.368,1744,2.28
16.370,1714,2.07
16.372,1700,1.93
16.374,1709,2.28
16.376,1736,2.78
16.378,1770,3.21
16.380,1794,3.28
16.382,1799,3.21
16.384,1781,3.00
16.386,1749,2.14
16.388,1718,1.93
16.390,1701,2.21
16.392,1706,1.93
16.394,1731,2.78
16.396,1765,2.93
16.398,1792,3.57
16.400,1800,3.28
16.402,1785,2.86
16.404,1755,2.64
16.406,1722,2.00
16.408,1702,1.57
16.410,1704,2.57
16.412,1727,2.00
16.414,1760,2.86
16.416,1789,3.28
16.418,1800,3.64
16.420,1788,3.50
16.422,1759,2.64
16.424,1726,2.07
16.426,1704,2.00
16.428,1702,1.64
16.430,1723,2.71
16.432,1756,2.28
16.434,1786,2.93
16.436,1800,3.35
16.438,1791,3.21
16.440,1764,3.35
16.442,1730,2.50
16.444,1705,2.00
16.446,1701,2.14
16.448,1719,2.07
16.450,1751,3.14
16.452,1783,3.00
16.454,1799,2.71
16.456,1793,3.21
16.458,1767,2.50
16.460,1734,2.64
16.462,1707,2.07
16.464,1700,2.28
16.466,1716,2.57
16.468,1747,2.36
16.470,1780,3.57
16.472,1799,3.14
16.474,1795,2.93
16.476,1771,2.57
16.478,1737,2.07
16.480,1709,2.07
16.482,1700,2.00
16.484,1714,2.36
16.486,1744,3.00
16.488,1777,2.86
16.490,1798,3.71
16.492,1796,3.14
16.494,1774,2.93
16.496,1741,2.07
16.498,1711,1.64
16.500,1700,1.78
16.502,1712,2.21
16.504,1741,2.43
16.506,1774,3.28
16.508,1797,3.21
16.510,1798,3.57
16.512,1777,3.07
16.514,1744,2.64
16.516,1713,1.93
16.518,1700,1.86
16.520,1710,2.00
16.522,1738,2.36
16.524,1772,2.86
16.526,1795,3.35
16.528,1798,3.14
16.530,1779,3.14
16.532,1746,2.57
16.534,1715,2.28
16.536,1700,2.00
16.538,1708,1.86
16.540,1735,2.43
16.542,1769,2.86
16.544,1794,3.28
16.546,1799,3.35
16.548,1781,2.78
16.550,1749,2.50
16.552,1717,2.36
16.554,1701,2.07
16.556,1707,2.36
16.558,1733,2.57
16.560,1767,2.86
16.562,1793,3.14
16.564,1799,3.00
16.566,1782,2.93
16.568,1751,2.50
16.570,1719,2.00
16.572,1701,2.50
16.574,1706,1.78
16.576,1732,2.64
16.578,1766,2.86
16.580,1792,3.35
16.582,1800,3.50
16.584,1784,2.78
16.586,1752,2.28
16.588,1720,2.14
16.590,1701,1.57
16.592,1705,2.50
16.594,1730,2.00
16.596,1764,2.64
16.598,1792,3.21
16.600,1800,3.21
16.602,1785,3.64
16.604,1754,2.64
16.606,1721,2.07
16.608,1702,1.78
16.610,1705,1.93
16.612,1729,2.57
16.614,1763,3.00
16.616,1791,2.78
16.618,1800,3.64
16.620,1786,2.78
16.622,1755,3.14
16.624,1722,2.36
16.626,1702,1.86
16.628,1704,1.71
16.630,1728,1.78
16.632,1762,3.00
16.634,1790,3.21
16.636,1800,2.86
16.638,1786,3.28
16.640,1755,2.57
16.642,1722,2.50
16.644,1702,2.14
16.646,1704,2.14
16.648,1728,2.43
16.650,1762,2.21
16.652,1790,3.35
16.654,1800,2.93
16.656,1786,2.78
16.658,1756,2.64
16.660,1722,2.36
16.662,1702,2.21
16.664,1704,2.14
16.666,1728,2.57
16.668,1762,3.14
16.670,1790,3.07
16.672,1800,3.57
16.674,1786,2.86
16.676,1756,2.43
16.678,1722,2.14
16.680,1702,2.36
16.682,1704,2.14
16.684,1728,2.28
16.686,1762,2.86
16.688,1790,3.07
16.690,1800,3.14
16.692,1786,3.00
16.694,1755,2.78
16.696,1722,2.14
16.698,1702,2.00
16.700,1704,1.86
16.702,1728,2.28
16.704,1762,2.86
16.706,1791,3.14
16.708,1800,3.28
16.710,1786,2.93
16.712,1755,2.71
16.714,1721,2.57
16.716,1702,2.00
16.718,1705,1.93
16.720,1729,2.14
16.722,1763,2.57
16.724,1791,3.21
16.726,1800,3.28
16.728,1785,3.28
16.730,1754,2.86
16.732,1721,2.21
16.734,1701,2.71
16.736,1705,2.00
16.738,1730,2.43
16.740,1764,2.57
16.742,1792,3.07
16.744,1800,3.21
16.746,1784,2.78
16.748,1752,2.71
16.750,1720,2.50
16.752,1701,1.71
16.754,1706,2.64
16.756,1731,2.36
16.758,1766,2.93
16.760,1793,3.07
16.762,1799,3.28
16.764,1783,3.07
16.766,1751,2.71
16.768,1718,2.07
16.770,1701,2.28
16.772,1707,1.93
16.774,1733,2.71
16.776,1768,3.07
16.778,1794,3.00
16.780,1799,3.43
16.782,1781,2.78
16.784,1749,2.78
16.786,1717,2.07
16.788,1700,1.86
16.790,1708,2.14
16.792,1735,2.07
16.794,1770,2.93
16.796,1795,3.35
16.798,1799,2.86
16.800,1779,3.21
16.802,1746,2.50
16.804,1715,2.57
16.806,1700,1.93
16.808,1709,2.14
16.810,1738,2.43
16.812,1772,2.43
16.814,1796,3.07
16.816,1798,3.14
16.818,1777,2.86
16.820,1743,2.64
16.822,1713,2.36
16.824,1700,2.28
16.826,1711,2.21
16.828,1741,2.43
16.830,1775,2.93
16.832,1797,3.28
16.834,1797,3.14
16.836,1775,2.64
16.838,1740,2.21
16.840,1711,2.21
16.842,1700,2.07
16.844,1713,2.71
16.846,1744,2.86
16.848,1777,3.07
16.850,1798,3.35
16.852,1796,2.93
16.854,1772,2.78
16.856,1737,2.57
16.858,1709,1.64
16.860,1700,1.86
16.862,1715,1.86
16.864,1747,2.71
16.866,1780,3.50
16.868,1799,3.57
16.870,1794,3.28
16.872,1768,2.64
16.874,1734,2.28
16.876,1707,2.43
16.878,1701,1.93
16.880,1718,1.93
16.882,1751,2.21
16.884,1783,2.78
16.886,1800,3.28
16.888,1792,3.21
16.890,1764,3.07
16.892,1730,2.50
16.894,1705,2.07
16.896,1702,2.64
16.898,1722,2.14
16.900,1755,2.50
16.902,1786,2.78
16.904,1800,2.93
16.906,1790,3.00
16.908,1760,2.86
16.910,1726,2.57
16.912,1703,2.43
16.914,1703,2.07
16.916,1726,2.64
16.918,1760,2.78
16.920,1789,2.71
16.922,1800,3.07
16.924,1786,2.71
16.926,1755,2.78
16.928,1722,2.14
16.930,1702,2.00
16.932,1705,2.43
16.934,1730,2.00
16.936,1765,3.43
16.938,1792,3.35
16.940,1799,3.35
16.942,1783,3.14
16.944,1750,2.43
16.946,1718,2.50
16.948,1701,1.78
16.950,1707,2.00
16.952,1735,2.36
16.954,1769,2.21
16.956,1795,3.50
16.958,1798,3.28
16.960,1779,3.35
16.962,1745,2.71
16.964,1714,2.43
16.966,1700,2.21
16.968,1711,2.07
16.970,1740,2.21
16.972,1775,2.78
16.974,1797,2.57
16.976,1797,3.07
16.978,1774,2.86
16.980,1739,2.71
16.982,1710,2.50
16.984,1700,2.36
16.986,1714,2.71
16.988,1746,2.64
16.990,1780,2.78
16.992,1799,3.00
16.994,1794,2.57
16.996,1768,2.43
16.998,1733,2.57
17.000,1707,2.36
17.002,1701,2.14
17.004,1719,2.43
17.006,1752,3.00
17.008,1784,3.35
17.010,1800,3.28
17.012,1791,3.14
17.014,1762,2.50
17.016,1728,2.21
17.018,1704,2.28
17.020,1703,1.93
17.022,1724,2.28
17.024,1759,2.28
17.026,1789,3.07
17.028,1800,3.57
17.030,1787,3.28
17.032,1756,2.93
17.034,1722,2.64
17.036,1702,1.86
17.038,1705,2.50
17.040,1731,2.07
17.042,1765,2.57
17.044,1793,2.86
17.046,1799,3.00
17.048,1782,3.28
17.050,1749,3.00
17.052,1716,2.43
17.054,1700,2.50
17.056,1709,1.93
17.058,1737,2.78
17.060,1772,2.64
17.062,1796,2.71
17.064,1798,3.00
17.066,1776,2.43
17.068,1741,2.78
17.070,1711,2.28
17.072,1700,2.43
17.074,1713,2.57
17.076,1745,2.43
17.078,1779,3.43
17.080,1798,3.28
17.082,1795,3.07
17.084,1769,2.86
17.086,1734,2.00
17.088,1707,1.93
17.090,1701,1.93
17.092,1719,2.21
17.094,1753,2.57
17.096,1785,2.78
17.098,1800,3.64
17.100,1790,3.21
17.102,1761,3.14
17.104,1726,2.36
17.106,1703,2.07
17.108,1703,1.71
17.110,1726,2.21
17.112,1761,2.43
17.114,1790,2.71
17.116,1800,2.86
17.118,1785,3.21
17.120,1753,3.00
17.122,1719,2.57
17.124,1701,2.36
17.126,1707,2.28
17.128,1734,2.36
17.130,1769,2.64
17.132,1795,2.86
17.134,1798,2.93
17.136,1778,2.57
17.138,1744,2.50
17.140,1713,2.36
17.142,1700,2.36
17.144,1712,2.57
17.146,1742,2.71
17.148,1777,3.14
17.150,1798,3.21
17.152,1795,3.07
17.154,1770,2.93
17.156,1735,2.21
17.158,1707,2.07
17.160,1701,2.43
17.162,1718,2.21
17.164,1752,2.64
17.166,1784,3.07
17.168,1800,3.35
17.170,1791,3.57
17.172,1762,2.93
17.174,1727,2.71
17.176,1703,2.07
17.178,1703,1.64
17.180,1726,2.36
17.182,1761,2.21
17.184,1790,2.71
17.186,1800,2.86
17.188,1784,3.43
17.190,1752,3.21
17.192,1719,2.71
17.194,1701,2.64
17.196,1707,2.36
17.198,1735,2.00
17.200,1771,2.86
17.202,1795,2.57
17.204,1798,2.78
17.206,1777,2.64
17.208,1742,2.57
17.210,1711,2.43
17.212,1700,2.36
17.214,1714,2.64
17.216,1745,2.93
17.218,1779,2.93
17.220,1799,3.50
17.222,1794,2.93
17.224,1767,2.64
17.226,1732,2.07
17.228,1706,1.78
17.230,1701,2.07
17.232,1721,2.36
17.234,1756,2.71
17.236,1787,3.07
17.238,1800,3.43
17.240,1788,3.35
17.242,1757,2.93
17.244,1722,2.36
17.246,1702,2.00
17.248,1705,1.71
17.250,1731,2.28
17.252,1766,2.50
17.254,1793,2.78
17.256,1799,2.86
17.258,1780,2.78
17.260,1746,2.71
17.262,1714,2.64
17.264,1700,2.43
17.266,1711,2.50
17.268,1742,2.57
17.270,1776,2.43
17.272,1798,2.86
17.274,1795,2.64
17.276,1770,2.78
17.278,1735,2.43
17.280,1707,2.28
17.282,1701,2.43
17.284,1719,2.57
17.286,1753,2.93
17.288,1785,3.28
17.290,1800,3.21
17.292,1789,2.86
17.294,1759,2.43
17.296,1724,2.07
17.298,1702,1.78
17.300,1704,1.71
17.302,1729,3.00
17.304,1765,2.36
17.306,1793,3.21
17.308,1799,3.43
17.310,1781,3.43
17.312,1747,3.28
17.314,1715,2.57
17.316,1700,1.93
17.318,1711,1.78
17.320,1741,1.71
17.322,1776,3.00
17.324,1798,2.64
17.326,1796,3.00
17.328,1770,2.78
17.330,1735,3.07
17.332,1707,2.93
17.334,1701,2.43
17.336,1719,2.78
17.338,1753,2.50
17.340,1786,2.50
17.342,1800,3.07
17.344,1789,2.57
17.346,1758,2.50
17.348,1724,2.43
17.350,1702,2.14
17.352,1705,2.43
17.354,1730,2.50
17.356,1766,3.14
17.358,1793,3.28
17.360,1799,3.35
17.362,1780,2.93
17.364,1745,2.50
17.366,1714,1.86
17.368,1700,1.71
17.370,1712,2.07
17.372,1743,2.43
17.374,1778,2.93
17.376,1798,3.07
17.378,1795,3.28
17.380,1768,3.07
