time (s),pulsewidth (us),force (lb)
15.174,1785,3.50
15.176,1783,3.43
15.178,1781,3.35
15.180,1778,3.43
15.182,1775,2.86
15.184,1773,3.35
15.186,1770,3.43
15.188,1767,3.21
15.190,1764,3.14
15.192,1761,2.71
15.194,1757,3.14
15.196,1754,3.14
15.198,1751,3.43
15.200,1748,3.35
15.202,1745,3.00
15.204,1742,2.78
15.206,1738,2.78
15.208,1735,3.14
15.210,1732,2.43
15.212,1729,2.64
15.214,1727,2.14
15.216,1724,2.57
15.218,1721,2.93
15.220,1719,2.86
15.222,1716,2.64
15.224,1714,2.36
15.226,1712,2.07
15.228,1710,2.50
15.230,1708,2.36
15.232,1706,2.50
15.234,1705,1.93
15.236,1704,2.21
15.238,1702,1.93
15.240,1702,2.28
15.242,1701,2.28
15.244,1700,2.14
15.246,1700,1.93
15.248,1700,1.71
15.250,1700,2.28
15.252,1700,1.93
15.254,1701,2.36
15.256,1702,1.78
15.258,1703,2.07
15.260,1704,1.71
15.262,1705,2.14
15.264,1706,1.93
15.266,1708,1.86
15.268,1710,1.50
15.270,1712,1.71
15.272,1714,2.14
15.274,1716,1.78
15.276,1719,2.50
15.278,1721,1.71
15.280,1724,2.21
15.282,1727,2.00
15.284,1730,2.36
15.286,1733,2.28
15.288,1736,1.93
15.290,1739,2.21
15.292,1742,1.64
15.294,1745,2.71
15.296,1748,2.07
15.298,1752,2.36
15.300,1755,2.28
15.302,1758,2.07
15.304,1761,2.64
15.306,1764,2.57
15.308,1767,2.86
15.310,1770,2.86
15.312,1773,2.71
15.314,1776,2.71
15.316,1779,3.00
15.318,1781,2.86
15.320,1784,2.71
15.322,1786,2.71
15.324,1788,2.93
15.326,1790,3.00
15.328,1792,2.93
15.330,1794,3.00
15.332,1795,3.21
15.334,1796,3.14
15.336,1797,3.35
15.338,1798,3.35
15.340,1799,3.28
15.342,1800,3.07
15.344,1800,3.43
15.346,1800,3.57
15.348,1800,3.43
15.350,1800,3.43
15.352,1799,3.14
15.354,1798,3.28
15.356,1797,3.57
15.358,1796,3.35
15.360,1795,3.57
15.362,1794,3.07
15.364,1792,3.50
15.366,1790,3.43
15.368,1788,3.64
15.370,1786,3.50
15.372,1784,3.21
15.374,1781,3.43
15.376,1778,2.93
15.378,1776,3.57
15.380,1773,3.28
15.382,1770,3.35
15.384,1767,3.00
15.386,1764,2.78
15.388,1761,3.50
15.390,1758,3.07
15.392,1755,3.50
15.394,1751,3.00
15.396,1748,2.64
15.398,1745,2.64
15.400,1742,3.00
15.402,1738,3.07
15.404,1735,2.86
15.406,1732,2.64
15.408,1729,2.28
15.410,1726,2.57
15.412,1724,2.93
15.414,1721,2.50
15.416,1718,2.64
15.418,1716,1.93
15.420,1714,2.50
15.422,1712,2.57
15.424,1710,2.57
15.426,1708,2.28
15.428,1706,2.21
15.430,1705,1.93
15.432,1703,2.43
15.434,1702,2.14
15.436,1701,2.21
15.438,1701,1.71
15.440,1700,2.00
15.442,1700,1.93
15.444,1700,2.07
15.446,1700,2.00
15.448,1701,1.93
15.450,1701,1.86
15.452,1702,1.71
15.454,1703,2.50
15.456,1704,1.86
15.458,1705,2.28
15.460,1707,1.71
15.462,1709,2.00
15.464,1711,2.00
15.466,1713,2.07
15.468,1715,2.00
15.470,1717,1.86
15.472,1720,1.86
15.474,1723,1.64
15.476,1725,2.43
15.478,1728,2.00
15.480,1731,1.93
15.482,1734,2.07
15.484,1737,1.93
15.486,1740,2.50
15.488,1744,2.50
15.490,1747,2.36
15.492,1750,2.21
15.494,1753,2.43
15.496,1757,2.21
15.498,1760,2.86
15.500,1763,2.50
15.502,1766,2.28
15.504,1769,2.57
15.506,1772,2.36
15.508,1775,2.93
15.510,1778,3.07
15.512,1780,2.71
15.514,1783,2.86
15.516,1785,2.64
15.518,1787,2.86
15.520,1790,3.28
15.522,1791,3.28
15.524,1793,2.64
15.526,1795,2.86
15.528,1796,3.00
15.530,1797,3.35
15.532,1798,3.35
15.534,1799,3.21
15.536,1800,3.07
15.538,1800,3.21
15.540,1800,3.50
15.542,1800,3.57
15.544,1800,3.21
15.546,1799,3.14
15.548,1798,3.50
15.550,1798,3.35
15.552,1796,3.64
15.554,1795,3.57
15.556,1794,3.14
15.558,1792,3.21
15.560,1790,3.35
15.562,1788,3.57
15.564,1786,3.43
15.566,1783,3.43
15.568,1781,3.28
15.570,1778,3.14
15.572,1776,3.64
15.574,1773,3.21
15.576,1770,3.35
15.578,1767,3.00
15.580,1764,2.71
15.582,1760,3.28
15.584,1757,2.93
15.586,1754,3.35
15.588,1751,2.78
15.590,1747,2.64
15.592,1744,2.78
15.594,1741,3.07
15.596,1738,3.00
15.598,1735,2.86
15.600,1732,2.57
15.602,1729,2.50
15.604,1726,2.86
15.606,1723,2.78
15.608,1720,2.57
15.610,1718,2.36
15.612,1715,2.00
15.614,1713,2.21
15.616,1711,2.57
15.618,1709,2.28
15.620,1707,2.28
15.622,1706,1.86
15.624,1704,2.28
15.626,1703,2.36
15.628,1702,2.57
15.630,1701,2.07
15.632,1701,2.21
15.634,1700,1.50
15.636,1700,2.21
15.638,1700,2.00
15.640,1700,2.00
15.642,1701,2.00
15.644,1702,1.78
15.646,1702,2.14
15.648,1704,2.07
15.650,1705,2.36
15.652,1706,1.93
15.654,1708,1.86
15.656,1710,1.50
15.658,1712,2.21
15.660,1714,2.00
15.662,1716,2.07
15.664,1719,1.78
15.666,1722,1.71
15.668,1724,1.93
15.670,1727,2.07
15.672,1730,2.00
15.674,1733,1.93
15.676,1736,2.14
15.678,1740,1.93
15.680,1743,2.50
15.682,1746,2.71
15.684,1749,2.21
15.686,1753,2.43
15.688,1756,2.07
15.690,1759,2.21
15.692,1762,2.57
15.694,1766,2.50
15.696,1769,2.64
15.698,1772,2.50
15.700,1775,2.50
15.702,1777,2.86
15.704,1780,3.14
15.706,1783,2.71
15.708,1785,3.00
15.710,1787,2.78
15.712,1789,3.07
15.714,1791,3.21
15.716,1793,3.14
15.718,1795,3.14
15.720,1796,3.14
15.722,1797,3.21
15.724,1798,3.43
15.726,1799,3.21
15.728,1800,2.78
15.730,1800,3.21
15.732,1800,3.43
15.734,1800,3.50
15.736,1800,3.50
15.738,1799,3.50
15.740,1798,3.28
15.742,1797,3.50
15.744,1796,3.50
15.746,1795,3.57
15.748,1793,3.21
15.750,1792,3.21
15.752,1790,3.21
15.754,1788,3.57
15.756,1785,3.57
15.758,1783,3.43
15.760,1780,3.07
15.762,1778,3.07
15.764,1775,3.21
15.766,1772,3.35
15.768,1769,3.28
15.770,1766,3.43
15.772,1763,2.71
15.774,1759,3.14
15.776,1756,3.28
15.778,1753,3.28
15.780,1750,3.14
15.782,1746,2.57
15.784,1743,2.64
15.786,1740,2.78
15.788,1737,3.07
15.790,1733,2.93
15.792,1730,2.71
15.794,1727,2.43
15.796,1724,2.28
15.798,1722,2.86
15.800,1719,2.64
15.802,1716,2.71
15.804,1714,2.07
15.806,1712,2.07
15.808,1710,2.57
15.810,1708,2.57
15.812,1706,2.28
15.814,1705,2.43
15.816,1703,1.71
15.818,1702,1.71
15.820,1701,2.28
15.822,1701,1.93
15.824,1700,2.21
15.826,1700,1.57
15.828,1700,2.07
15.830,1700,1.93
15.832,1701,2.50
15.834,1701,2.07
15.836,1702,2.07
15.838,1703,1.64
15.840,1704,1.93
15.842,1706,2.00
15.844,1708,1.93
15.846,1709,2.14
15.848,1711,1.50
15.850,1714,1.86
15.852,1716,1.71
15.854,1719,2.28
15.856,1721,2.14
15.858,1724,2.00
15.860,1727,1.93
15.862,1730,1.86
15.864,1733,2.71
15.866,1736,1.78
15.868,1739,2.28
15.870,1743,2.00
15.872,1746,2.14
15.874,1749,2.36
15.876,1752,2.57
15.878,1756,2.50
15.880,1759,2.93
15.882,1762,2.36
15.884,1766,2.57
15.886,1769,3.14
15.888,1772,2.43
15.890,1775,2.78
15.892,1777,2.64
15.894,1780,2.64
15.896,1783,2.86
15.898,1785,2.86
15.900,1788,2.86
15.902,1790,3.14
15.904,1792,2.93
15.906,1793,2.93
15.908,1795,3.28
15.910,1796,2.93
15.912,1797,3.21
15.914,1798,3.43
15.916,1799,3.21
15.918,1800,3.43
15.920,1800,3.71
15.922,1800,3.14
15.924,1800,3.14
15.926,1799,3.43
15.928,1799,3.43
15.930,1798,3.35
15.932,1797,3.07
15.934,1796,3.50
15.936,1794,3.64
15.938,1793,3.85
15.940,1791,3.57
15.942,1789,3.35
15.944,1787,3.21
15.946,1784,3.28
15.948,1782,3.35
15.950,1779,3.43
15.952,1777,3.43
15.954,1774,3.28
15.956,1771,2.86
15.958,1768,3.50
15.960,1764,3.43
15.962,1761,3.21
15.964,1758,3.21
15.966,1755,2.71
15.968,1751,3.21
15.970,1748,3.07
15.972,1745,3.35
15.974,1741,3.07
15.976,1738,2.64
15.978,1735,2.50
15.980,1732,2.64
15.982,1728,2.93
15.984,1726,2.50
15.986,1723,2.50
15.988,1720,2.14
15.990,1717,2.50
15.992,1715,2.78
15.994,1713,2.78
15.996,1710,2.43
15.998,1708,2.50
16.000,1707,1.86
16.002,1705,2.36
16.004,1704,2.14
16.006,1703,2.14
16.008,1702,1.93
16.010,1701,1.71
16.012,1700,2.21
16.014,1700,2.07
16.016,1700,2.21
16.018,1700,1.86
16.020,1701,2.21
16.022,1701,1.57
16.024,1702,2.36
16.026,1703,1.71
16.028,1704,2.14
16.030,1706,1.64
16.032,1707,2.07
16.034,1709,2.07
16.036,1711,2.21
16.038,1713,2.07
16.040,1716,1.78
16.042,1718,1.86
16.044,1721,1.78
16.046,1724,2.14
16.048,1727,1.86
16.050,1730,2.07
16.052,1733,1.86
16.054,1736,2.07
16.056,1739,2.28
16.058,1743,2.36
16.060,1746,2.43
16.062,1749,2.36
16.064,1753,2.28
16.066,1756,2.14
16.068,1759,2.71
16.070,1763,2.50
16.072,1766,2.36
16.074,1769,2.64
16.076,1772,2.36
16.078,1775,2.93
16.080,1778,2.71
16.082,1781,2.71
16.084,1783,2.93
16.086,1786,2.86
16.088,1788,3.00
16.090,1790,3.07
16.092,1792,3.21
16.094,1794,2.71
16.096,1795,3.14
16.098,1797,3.07
16.100,1798,3.28
16.102,1799,3.21
16.104,1799,3.21
16.106,1800,3.28
16.108,1800,3.50
16.110,1800,3.50
16.112,1800,3.43
16.114,1799,3.28
16.116,1799,3.14
16.118,1798,3.57
16.120,1797,3.50
16.122,1795,3.64
16.124,1794,3.28
16.126,1792,3.21
16.128,1790,3.43
16.130,1788,3.57
16.132,1786,3.71
16.134,1783,3.35
16.136,1781,3.35
16.138,1778,3.07
16.140,1775,3.14
16.142,1772,3.43
16.144,1769,3.21
16.146,1766,3.21
16.148,1763,2.78
16.150,1759,2.93
16.152,1756,3.28
16.154,1753,3.21
16.156,1749,3.28
16.158,1746,2.64
16.160,1742,2.64
16.162,1739,2.93
16.164,1736,2.93
16.166,1733,3.07
16.168,1729,2.50
16.170,1726,2.36
16.172,1723,2.36
16.174,1721,2.86
16.176,1718,3.00
16.178,1715,2.64
16.180,1713,2.21
16.182,1711,2.07
16.184,1709,2.00
16.186,1707,2.64
16.188,1705,2.21
16.190,1704,2.36
16.192,1703,1.64
16.194,1702,2.07
16.196,1701,2.07
16.198,1700,2.36
16.200,1700,2.14
16.202,1700,1.86
16.204,1700,1.86
16.206,1700,1.71
16.208,1701,2.50
16.210,1702,1.71
16.212,1703,2.07
16.214,1704,1.43
16.216,1706,1.93
16.218,1707,1.78
16.220,1709,2.14
16.222,1711,2.07
16.224,1713,2.00
16.226,1716,1.57
16.228,1718,2.21
16.230,1721,2.43
16.232,1724,1.93
16.234,1727,2.28
16.236,1730,1.64
16.238,1733,2.28
16.240,1736,2.00
16.242,1740,2.50
16.244,1743,2.43
16.246,1746,2.28
16.248,1750,2.36
16.250,1753,1.86
16.252,1757,2.86
16.254,1760,2.21
16.256,1763,2.43
16.258,1767,2.64
16.260,1770,2.50
16.262,1773,2.93
16.264,1776,2.78
16.266,1779,2.93
16.268,1781,2.93
16.270,1784,2.71
16.272,1786,2.93
16.274,1789,3.00
16.276,1791,2.71
16.278,1793,2.93
16.280,1794,3.21
16.282,1796,3.43
16.284,1797,3.50
16.286,1798,3.14
16.288,1799,3.43
16.290,1799,3.28
16.292,1800,3.43
16.294,1800,3.50
16.296,1800,3.14
16.298,1800,3.00
16.300,1799,3.14
16.302,1798,3.64
16.304,1797,3.57
16.306,1796,3.64
16.308,1795,3.28
16.310,1793,3.35
16.312,1791,3.64
16.314,1789,3.57
16.316,1787,3.50
16.318,1784,3.35
16.320,1782,3.35
16.322,1779,3.14
16.324,1776,3.64
16.326,1773,3.35
16.328,1770,3.14
16.330,1767,2.86
16.332,1764,2.86
16.334,1760,2.93
16.336,1757,3.64
16.338,1754,3.21
16.340,1750,3.43
16.342,1747,2.71
16.344,1743,2.71
16.346,1740,2.86
16.348,1737,2.93
16.350,1733,2.78
16.352,1730,2.50
16.354,1727,2.28
16.356,1724,2.43
16.358,1721,2.86
16.360,1719,3.00
16.362,1716,2.78
16.364,1714,2.36
16.366,1711,2.36
16.368,1709,2.07
16.370,1707,2.78
16.372,1706,1.93
16.374,1704,2.28
16.376,1703,1.71
16.378,1702,2.14
16.380,1701,2.21
16.382,1700,2.57
16.384,1700,1.93
16.386,1700,2.07
16.388,1700,1.50
16.390,1700,2.14
16.392,1701,2.28
16.394,1702,1.78
16.396,1703,2.00
16.398,1704,1.57
16.400,1706,2.07
16.402,1707,2.00
16.404,1709,2.28
16.406,1711,1.71
16.408,1714,1.86
16.410,1716,1.57
16.412,1719,2.14
16.414,1721,2.14
16.416,1724,2.07
16.418,1727,2.00
16.420,1730,1.78
16.422,1734,2.28
16.424,1737,2.07
16.426,1740,2.36
16.428,1744,2.14
16.430,1747,2.14
16.432,1751,2.21
16.434,1754,2.28
16.436,1757,3.07
16.438,1761,2.07
16.440,1764,2.71
16.442,1767,2.36
16.444,1771,2.50
16.446,1774,2.78
16.448,1777,2.71
16.450,1780,2.78
16.452,1782,3.00
16.454,1785,2.78
16.456,1787,3.21
16.458,1789,3.28
16.460,1791,3.00
16.462,1793,2.78
16.464,1795,3.00
16.466,1796,3.21
16.468,1797,3.21
16.470,1798,3.21
16.472,1799,3.35
16.474,1800,3.00
16.476,1800,3.50
16.478,1800,3.64
16.480,1800,3.71
16.482,1799,3.28
16.484,1799,3.28
16.486,1798,3.64
16.488,1797,3.71
16.490,1795,3.64
16.492,1794,3.35
16.494,1792,3.21
16.496,1790,3.21
16.498,1788,3.43
16.500,1785,3.57
16.502,1783,3.21
16.504,1780,2.86
16.506,1777,3.07
16.508,1774,3.43
16.510,1771,3.57
16.512,1768,3.43
16.514,1765,3.50
16.516,1761,2.71
16.518,1758,3.14
16.520,1755,3.28
16.522,1751,3.43
16.524,1748,3.07
16.526,1744,2.64
16.528,1741,2.78
16.530,1738,2.78
16.532,1734,2.78
16.534,1731,2.78
16.536,1728,2.28
16.538,1725,2.36
16.540,1722,2.21
16.542,1719,2.86
16.544,1716,2.78
16.546,1714,2.57
16.548,1712,2.57
16.550,1709,2.07
16.552,1708,2.43
16.554,1706,2.28
16.556,1704,2.21
16.558,1703,1.93
16.560,1702,1.78
16.562,1701,2.07
16.564,1700,2.14
16.566,1700,2.43
16.568,1700,1.93
16.570,1700,2.14
16.572,1700,1.57
16.574,1701,2.28
16.576,1702,2.07
16.578,1703,1.93
16.580,1704,1.86
16.582,1706,1.71
16.584,1707,2.00
16.586,1709,2.00
16.588,1712,2.14
16.590,1714,1.86
16.592,1716,1.93
16.594,1719,1.43
16.596,1722,2.50
16.598,1725,1.93
16.600,1728,2.28
16.602,1731,2.00
16.604,1734,2.07
16.606,1738,2.00
16.608,1741,2.21
16.610,1744,2.50
16.612,1748,2.07
16.614,1751,2.36
16.616,1755,2.00
16.618,1758,2.57
16.620,1762,2.86
16.622,1765,2.07
16.624,1768,2.86
16.626,1771,2.50
16.628,1775,2.64
16.630,1778,2.71
16.632,1780,2.71
16.634,1783,2.86
16.636,1786,2.71
16.638,1788,3.00
16.640,1790,3.14
16.642,1792,3.21
16.644,1794,2.71
16.646,1795,3.00
16.648,1797,3.21
16.650,1798,3.28
16.652,1799,3.14
16.654,1799,3.07
16.656,1800,3.00
16.658,1800,3.57
16.660,1800,3.57
16.662,1800,3.57
16.664,1799,3.14
16.666,1798,3.00
16.668,1797,3.57
16.670,1796,3.50
16.672,1794,3.78
16.674,1793,3.28
16.676,1791,3.14
16.678,1789,3.07
16.680,1786,3.35
16.682,1784,3.78
16.684,1781,3.35
16.686,1778,3.35
16.688,1775,3.14
16.690,1772,3.00
16.692,1769,3.78
16.694,1766,3.35
16.696,1763,3.21
16.698,1759,2.71
16.700,1756,2.57
16.702,1752,3.14
16.704,1749,3.14
16.706,1745,3.28
16.708,1742,2.78
16.710,1738,2.57
16.712,1735,2.86
16.714,1732,2.86
16.716,1728,3.28
16.718,1725,2.71
16.720,1722,2.28
16.722,1720,2.00
16.724,1717,2.50
16.726,1714,2.78
16.728,1712,2.57
16.730,1710,2.36
16.732,1708,2.07
16.734,1706,1.93
16.736,1704,2.57
16.738,1703,2.50
16.740,1702,2.43
16.742,1701,1.86
16.744,1701,1.93
16.746,1700,2.07
16.748,1700,2.21
16.750,1700,2.21
16.752,1700,1.86
16.754,1701,1.86
16.756,1702,1.50
16.758,1703,2.43
16.760,1704,1.78
16.762,1706,2.28
16.764,1708,1.71
16.766,1710,1.78
16.768,1712,1.86
16.770,1714,2.07
16.772,1717,2.21
16.774,1719,1.86
16.776,1722,1.93
16.778,1725,1.71
16.780,1728,2.36
16.782,1731,2.00
16.784,1735,2.28
16.786,1738,2.00
16.788,1742,2.21
16.790,1745,2.21
16.792,1749,2.57
16.794,1752,2.36
16.796,1756,2.43
16.798,1759,2.50
16.800,1762,2.07
16.802,1766,2.86
16.804,1769,2.50
16.806,1772,2.64
16.808,1775,2.78
16.810,1778,2.64
16.812,1781,3.07
16.814,1784,2.86
16.816,1786,3.00
16.818,1789,2.93
16.820,1791,2.86
16.822,1793,3.07
16.824,1794,3.14
16.826,1796,3.07
16.828,1797,2.86
16.830,1798,3.28
16.832,1799,3.43
16.834,1800,3.50
16.836,1800,3.35
16.838,1800,3.21
16.840,1800,3.14
16.842,1799,3.43
16.844,1799,3.57
16.846,1798,3.35
16.848,1797,3.21
16.850,1795,3.21
16.852,1794,3.57
16.854,1792,3.71
16.856,1790,3.64
16.858,1787,3.43
16.860,1785,3.21
16.862,1782,3.07
16.864,1780,3.50
16.866,1777,3.57
16.868,1774,3.28
16.870,1770,3.21
16.872,1767,3.00
16.874,1764,3.35
16.876,1760,3.35
16.878,1757,3.35
16.880,1753,3.14
16.882,1750,2.64
16.884,1746,2.78
16.886,1743,3.14
16.888,1739,3.28
16.890,1736,3.00
16.892,1733,2.64
16.894,1729,2.57
16.896,1726,2.43
16.898,1723,2.78
16.900,1720,2.86
16.902,1717,2.36
16.904,1715,2.21
16.906,1712,2.28
16.908,1710,2.43
16.910,1708,2.57
16.912,1706,2.36
16.914,1705,2.07
16.916,1703,1.78
16.918,1702,1.86
16.920,1701,2.50
16.922,1701,2.21
16.924,1700,2.07
16.926,1700,1.78
16.928,1700,1.86
16.930,1700,2.00
16.932,1701,2.50
16.934,1702,1.93
16.936,1703,1.93
16.938,1704,1.50
16.940,1706,1.93
16.942,1708,2.14
16.944,1710,1.78
16.946,1712,2.07
16.948,1714,1.57
16.950,1717,1.93
16.952,1719,2.07
16.954,1722,2.36
16.956,1725,2.07
16.958,1728,1.93
16.960,1732,1.78
16.962,1735,2.00
16.964,1738,2.28
16.966,1742,2.14
16.968,1745,2.21
16.970,1749,2.14
16.972,1753,2.50
16.974,1756,2.50
16.976,1760,2.57
16.978,1763,2.50
16.980,1766,2.64
16.982,1770,2.57
16.984,1773,2.71
16.986,1776,3.07
16.988,1779,2.64
16.990,1782,2.64
16.992,1785,2.71
16.994,1787,2.71
16.996,1789,3.14
16.998,1791,3.07
17.000,1793,3.14
17.002,1795,3.14
17.004,1796,3.07
17.006,1798,3.50
17.008,1799,3.43
17.010,1799,2.93
17.012,1800,3.00
17.014,1800,3.21
17.016,1800,3.35
17.018,1800,3.43
17.020,1799,3.28
17.022,1798,3.35
17.024,1797,3.43
17.026,1796,3.57
17.028,1794,3.57
17.030,1793,3.50
17.032,1791,3.14
17.034,1789,3.21
17.036,1786,3.57
17.038,1784,3.57
17.040,1781,3.50
17.042,1778,3.28
17.044,1775,2.93
17.046,1772,3.00
17.048,1769,3.43
17.050,1765,3.35
17.052,1762,3.14
17.054,1758,2.78
17.056,1755,2.71
17.058,1751,3.07
17.060,1748,3.00
17.062,1744,3.43
17.064,1741,2.71
17.066,1737,2.43
17.068,1734,2.50
17.070,1730,2.93
17.072,1727,3.21
17.074,1724,2.71
17.076,1721,2.21
17.078,1718,2.21
17.080,1716,2.28
17.082,1713,2.71
17.084,1711,2.50
17.086,1709,2.28
17.088,1707,1.86
17.090,1705,2.14
17.092,1704,2.36
17.094,1702,2.57
17.096,1701,2.28
17.098,1701,2.21
17.100,1700,1.50
17.102,1700,1.93
17.104,1700,2.14
17.106,1700,2.07
17.108,1701,2.07
17.110,1702,1.43
17.112,1703,1.93
17.114,1704,1.86
17.116,1706,2.36
17.118,1707,2.14
17.120,1709,2.14
17.122,1712,1.43
17.124,1714,2.21
17.126,1717,1.93
17.128,1719,2.14
17.130,1722,1.93
17.132,1725,1.64
17.134,1728,1.93
17.136,1732,1.78
17.138,1735,2.28
17.140,1739,2.21
17.142,1742,2.21
17.144,1746,2.07
17.146,1749,2.14
17.148,1753,2.71
17.150,1756,2.07
17.152,1760,2.71
17.154,1763,2.36
17.156,1767,2.57
17.158,1770,2.57
17.160,1773,2.78
17.162,1777,2.93
17.164,1780,2.93
17.166,1782,2.78
17.168,1785,2.93
17.170,1787,3.00
17.172,1790,2.64
17.174,1792,3.07
17.176,1794,3.07
17.178,1795,3.21
17.180,1797,3.07
17.182,1798,3.43
17.184,1799,3.21
17.186,1799,3.28
17.188,1800,3.35
17.190,1800,3.50
17.192,1800,3.35
17.194,1800,3.00
17.196,1799,3.43
17.198,1798,3.64
17.200,1797,3.50
17.202,1795,3.50
17.204,1794,3.14
17.206,1792,3.21
17.208,1790,3.57
17.210,1788,3.43
17.212,1785,3.50
17.214,1783,3.28
17.216,1780,3.14
17.218,1777,3.28
17.220,1774,3.64
17.222,1770,3.43
17.224,1767,3.21
17.226,1764,3.00
17.228,1760,2.64
17.230,1757,3.00
17.232,1753,3.14
17.234,1749,3.21
17.236,1746,3.14
17.238,1742,2.50
17.240,1739,2.64
17.242,1735,2.78
17.244,1732,2.78
17.246,1728,2.78
17.248,1725,2.28
17.250,1722,2.50
17.252,1719,2.50
17.254,1717,2.86
17.256,1714,2.78
17.258,1712,2.36
17.260,1709,2.21
17.262,1707,2.00
17.264,1706,2.00
17.266,1704,2.50
17.268,1703,1.78
17.270,1702,2.28
17.272,1701,1.71
17.274,1700,2.28
17.276,1700,2.21
17.278,1700,2.50
17.280,1700,2.14
17.282,1701,1.86
17.284,1702,1.50
17.286,1703,2.00
17.288,1704,1.71
17.290,1705,1.86
17.292,1707,1.71
17.294,1709,1.64
17.296,1711,1.93
17.298,1714,1.93
17.300,1716,2.07
17.302,1719,1.93
17.304,1722,1.93
17.306,1725,1.71
17.308,1728,2.21
17.310,1731,2.36
17.312,1735,2.00
17.314,1738,2.28
17.316,1742,1.86
17.318,1745,2.21
17.320,1749,2.28
17.322,1753,2.36
17.324,1756,2.50
17.326,1760,2.43
17.328,1763,2.36
17.330,1767,2.57
17.332,1770,2.86
17.334,1774,2.50
17.336,1777,2.71
17.338,1780,2.64
17.340,1782,2.57
17.342,1785,2.78
17.344,1788,2.93
17.346,1790,3.14
17.348,1792,3.14
17.350,1794,3.00
17.352,1796,3.28
17.354,1797,3.35
17.356,1798,2.86
17.358,1799,3.21
17.360,1800,3.21
17.362,1800,3.50
17.364,1800,3.28
17.366,1800,3.35
17.368,1799,3.50
17.370,1799,3.35
17.372,1798,3.78
17.374,1797,3.35
17.376,1795,3.35
17.378,1793,3.14
17.380,1792,3.43
17.382,1789,3.50
17.384,1787,3.64
17.386,1784,3.50
17.388,1782,3.21
17.390,1779,3.35
17.392,1776,3.35
17.394,1773,3.35
17.396,1769,3.35
17.398,1766,3.14
17.400,1762,3.07
17.402,1759,2.78
17.404,1755,3.28
17.406,1752,2.86
17.408,1748,2.93
17.410,1744,2.64
17.412,1741,2.36
17.414,1737,2.86
17.416,1734,2.86
17.418,1730,3.00
17.420,1727,2.71
17.422,1724,2.43
17.424,1721,2.50
17.426,1718,2.36
17.428,1715,2.86
17.430,1713,2.36
17.432,1710,2.43
17.434,1708,1.93
17.436,1706,2.21
17.438,1705,2.50
17.440,1703,2.36
17.442,1702,2.14
17.444,1701,1.93
17.446,1701,1.93
17.448,1700,2.00
17.450,1700,2.57
17.452,1700,1.86
17.454,1701,2.21
17.456,1701,1.50
17.458,1702,2.07
17.460,1703,2.00
17.462,1705,2.28
17.464,1706,1.71
17.466,1708,1.78
17.468,1711,1.50
17.470,1713,2.00
17.472,1715,2.36
17.474,1718,1.93
17.476,1721,2.21
17.478,1724,1.71
17.480,1727,2.28
17.482,1731,2.36
17.484,1734,2.43
17.486,1738,2.28
17.488,1741,1.93
17.490,1745,2.00
17.492,1748,2.14
17.494,1752,2.71
17.496,1756,2.21
17.498,1759,2.43
17.500,1763,2.36
17.502,1766,2.57
17.504,1770,2.86
17.506,1773,2.71
17.508,1776,3.00
17.510,1779,2.64
17.512,1782,2.71
17.514,1785,3.00
17.516,1788,3.43
17.518,1790,2.86
17.520,1792,2.78
17.522,1794,2.93
17.524,1795,3.14
17.526,1797,3.50
17.528,1798,3.21
17.530,1799,3.28
17.532,1800,3.14
17.534,1800,3.57
17.536,1800,3.50
17.538,1800,3.50
17.540,1799,3.14
17.542,1799,3.21
17.544,1798,3.64
17.546,1796,3.35
17.548,1795,3.57
17.550,1793,3.35
17.552,1791,3.14
17.554,1789,3.43
17.556,1787,3.57
17.558,1784,3.64
17.560,1781,3.50
17.562,1778,3.14
17.564,1775,3.28
17.566,1772,3.28
17.568,1769,3.43
17.570,1765,3.21
17.572,1762,3.07
17.574,1758,2.71
17.576,1754,2.93
17.578,1751,3.14
17.580,1747,3.07
17.582,1743,3.21
17.584,1740,2.50
17.586,1736,2.71
17.588,1733,2.93
17.590,1729,2.78
17.592,1726,3.00
17.594,1723,2.43
17.596,1720,2.28
17.598,1717,2.28
17.600,1714,2.78
17.602,1712,2.78
17.604,1710,2.50
17.606,1707,1.86
17.608,1706,2.00
17.610,1704,1.86
17.612,1703,2.78
17.614,1702,2.21
17.616,1701,2.21
17.618,1700,1.86
17.620,1700,1.78
17.622,1700,2.43
17.624,1700,2.14
17.626,1701,2.21
17.628,1702,1.64
17.630,1703,1.57
17.632,1704,1.57
17.634,1706,2.64
17.636,1707,1.71
17.638,1710,2.36
17.640,1712,1.50
17.642,1714,1.93
17.644,1717,2.21
17.646,1720,2.28
17.648,1723,2.14
17.650,1726,1.86
17.652,1729,1.78
17.654,1733,1.71
17.656,1736,2.64
17.658,1740,2.21
17.660,1744,2.21
17.662,1747,2.07
17.664,1751,2.00
17.666,1755,2.50
17.668,1758,2.71
17.670,1762,2.64
17.672,1765,2.57
17.674,1769,2.07
17.676,1772,2.50
17.678,1776,2.78
17.680,1779,3.00
17.682,1782,2.57
17.684,1784,2.93
17.686,1787,2.78
17.688,1789,3.28
17.690,1792,3.00
17.692,1793,3.35
17.694,1795,2.93
17.696,1797,3.07
17.698,1798,2.86
17.700,1799,3.43
17.702,1799,3.07
17.704,1800,3.21
17.706,1800,3.50
17.708,1800,3.28
17.710,1799,3.64
17.712,1799,3.57
17.714,1798,3.43
